time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2022-10-07,53.1485714285714,36.09714285714284,463.0666666666664,29.74857142857141,32.02285714285712,130.34285714285707,60.16190476190473646056489088,53.14857142857140104297286598,23.15333333333332022085926383,144.6218487394956920364647350,40.02857142857140004821303592,37.18571428571426196185711888,6,144.6218487394956920364647350
2022-10-08,67.67428571428567,45.55428571428568,465.5428571428569,31.094285714285697,30.504761904761885,150.94285714285706,75.9238095238094719737394674,67.67428571428567352086247411,23.27714285714284625505854365,174.9159663865545072065501967,38.1309523809523565063273054,38.86785714285712067805889092,6,174.9159663865545072065501967
2022-10-09,45.25999999999998,30.799999999999983,391.2285714285712,28.37999999999998,31.28285714285713,84.68571428571424,51.33333333333330491162390293,45.25999999999997669419826706,19.56142857142855739915887625,84.68571428571424064557504608,39.10357142857141088398975625,35.47499999999997655208971992,6,84.68571428571424064557504608
2022-10-10,35.12857142857141,23.768571428571416,388.542857142857,27.92285714285713,24.26285714285713,100.62857142857138,39.6142857142856937476456854,35.12857142857141212743954384,19.42714285714284838668675093,100.9243697478990832357393468,30.32857142857141141689680808,34.90357142857141159453249202,6,100.9243697478990832357393468
2022-10-11,26.54857142857141,16.631428571428565,335.39999999999986,15.242857142857137,21.019999999999985,73.99999999999997,27.71904761904760761126453872,26.54857142857141028002843086,16.76999999999999324540311818,73.9999999999999715782905696,26.27499999999998170352455418,19.0535714285714208315880569,6,73.9999999999999715782905696
2022-10-12,49.05714285714282,29.98857142857141,398.45714285714257,30.09714285714284,28.66857142857141,106.14285714285708,49.9809523809523525983422587,49.05714285714282141270814464,19.92285714285712827642527145,109.0336134453780616962938118,35.83571428571426409348532615,37.62142857142854790453156965,6,109.0336134453780616962938118
2022-10-13,38.6485714285714,26.359999999999985,439.8285714285712,29.179999999999986,30.399999999999984,119.42857142857136,43.9333333333333087011851603,38.64857142857140104297286598,21.99142857142855900232092381,128.5714285714284699224663200,37.9999999999999804600747666,36.47499999999998188116023812,6,128.5714285714284699224663200
2022-10-14,39.979999999999976,27.434285714285696,464.0571428571426,25.232380952380936,25.86285714285713,106.91428571428564,45.72380952380949400056427597,39.97999999999997555732988986,23.20285714285713063453897576,110.1680672268906470341843327,32.32857142857141319325364748,31.54047619047616990428650752,6,110.1680672268906470341843327
2022-10-15,30.0942857142857,20.079999999999984,378.3428571428569,30.39714285714284,24.299999999999983,111.99999999999994,33.46666666666664013973786497,30.09428571428570009516079154,18.91714285714284349282365838,117.6470588235293281714428518,30.3749999999999786837179272,37.99642857142854879270998935,6,117.6470588235293281714428518
2022-10-16,22.568571428571413,14.22857142857142,332.4857142857141,27.391428571428555,27.60285714285713,74.25714285714281,23.71428571428570108992062160,22.5685714285714134064164682,16.62428571428570533985435986,74.25714285714281004402437248,34.50357142857141123926112415,34.23928571428569433976463188,6,74.25714285714281004402437248
2022-10-17,31.11714285714284,21.17142857142856,309.1999999999998,21.351428571428563,34.10571428571427,56.65714285714282,35.2857142857142669356562692,31.11714285714284145001329306,15.45999999999999041655485144,56.65714285714282283379361616,42.63214285714283846573380288,26.68928571428570428736293252,6,56.65714285714282283379361616
2022-10-18,50.59999999999997,34.58857142857141,431.4285714285712,29.831428571428557,33.63142857142856,63.79999999999997,57.64761904761902163348471125,50.59999999999997299937604112,21.57142857142856084973203679,63.79999999999996873611962656,42.03928571428569682666420705,37.28928571428569593848578732,6,63.79999999999996873611962656
2022-10-19,34.67142857142855,21.98571428571428,336.7714285714284,18.785714285714278,32.54571428571427,129.25714285714278,36.64285714285713405994708107,34.67142857142854950325272512,16.83857142857141941938436958,143.0252100840335023857572678,40.68214285714283562356285982,23.48214285714284699224663200,6,143.0252100840335023857572678
2022-10-20,29.71714285714284,17.571428571428562,259.85714285714266,13.454285714285708,31.71714285714284,100.88571428571424,29.28571428571427048836994800,29.71714285714283931838508578,12.99285714285713377869058149,101.3025210084032992466852781,39.64642857142854914798135722,16.81785714285713551063849991,6,101.3025210084032992466852781
2022-10-21,60.61714285714282,35.99999999999998,322.1142857142856,16.051428571428563,28.134285714285703,139.45714285714277,59.99999999999996447286321199,60.61714285714281658101754147,16.10571428571427876619281960,158.0252100840334856671046616,35.16785714285712849402898428,20.06428571428570339918451282,6,158.0252100840334856671046616
2022-10-22,72.61714285714282,40.9142857142857,463.08571428571406,28.622857142857125,26.82285714285713,148.45714285714277,68.1904761904761613777736784,72.61714285714282368644489908,23.15428571428570225787524350,171.2605042016805444906340734,33.52857142857141425906775112,35.77857142857140626546197382,6,171.2605042016805444906340734
2022-10-23,55.93999999999996,35.97714285714284,455.9142857142854,27.65142857142856,29.11142857142855,167.08571428571418,59.9619047619047288814423761,55.93999999999996219912645756,22.79571428571427194054166421,198.6554621848737871700637590,36.38928571428568847778706185,34.56428571428570073464925372,6,198.6554621848737871700637590
2022-10-24,67.33142857142853,46.89714285714284,413.990476190476,31.0742857142857,33.77142857142856,162.97142857142848,78.16190476190473172361331915,67.33142857142853188179287827,20.69952380952379822343090154,192.6050420168065817747179501,42.2142857142856975372069428,38.84285714285712565185804125,6,192.6050420168065817747179501
2022-10-25,75.3028571428571,52.01428571428569,444.5714285714283,28.336190476190463,32.5895238095238,174.02857142857135,86.69047619047615190387053493,75.30285714285710696458409076,22.22857142857141699021639170,215.0714285714283846573380288,40.73690476190474640816319152,35.42023809523807909016568375,6,215.0714285714283846573380288
2022-10-26,64.9628571428571,42.065714285714265,473.2285714285712,30.614285714285696,28.28571428571427,160.94285714285706,70.10952380952377419968494602,64.9628571428571035539789591,23.66142857142855826513283546,189.6218487394956836771384320,35.357142857142838110462435,38.2678571428571201451518391,6,189.6218487394956836771384320
2022-10-27,44.619999999999976,27.35142857142856,356.9714285714284,23.174285714285705,15.02857142857142,107.68571428571424,45.58571428571426646196111203,44.61999999999997612576407846,17.84857142857142198177911041,111.3025210084032950670221266,18.78571428571427448517283665,28.96785714285713186910697915,6,111.3025210084032950670221266
2022-10-28,47.09142857142855,26.24571428571427,299.6571428571427,19.99999999999999,18.09714285714285,95.48571428571424,43.7428571428571189017020515,47.09142857142855120855529094,14.98285714285713388083109976,95.48571428571423780340410304,22.62142857142856122720786516,24.99999999999998667732370450,6,95.48571428571423780340410304
2022-10-29,69.07142857142853,39.06285714285712,327.7714285714284,27.414285714285697,23.9542857142857,132.6857142857142,65.10476190476186530986524303,69.07142857142852676588518079,16.38857142857141901970408071,148.0672268907561735485454419,29.94285714285712440840825365,34.2678571428571210333302588,6,148.0672268907561735485454419
2022-10-30,76.80857142857138,44.345714285714266,327.74285714285696,22.094285714285704,16.82857142857142,154.34285714285704,73.90952380952377609446557472,76.80857142857138342151301912,16.38714285714284735195889198,179.9159663865544737692449845,21.03571428571427315290520710,27.61785714285712955984308792,6,179.9159663865544737692449845
2022-10-31,80.00857142857139,47.20571428571426,390.0285714285712,23.808571428571412,12.811428571428564,142.45714285714277,78.6761904761904299713629977,80.00857142857138626368396216,19.50142857142855845609119569,162.4369747899158386082811322,16.01428571428570535317703616,29.76071428571426480402806192,6,162.4369747899158386082811322
2022-11-01,33.3342857142857,22.717142857142846,362.3999999999998,23.385714285714272,15.599999999999993,83.54285714285709,37.86190476190474403968740567,33.33428571428569853196677286,18.11999999999999166888642321,83.54285714285708763782167808,19.49999999999999067412659315,29.2321428571428398868192744,6,83.54285714285708763782167808
2022-11-02,22.54571428571428,14.48571428571428,330.7714285714284,23.36285714285713,12.645714285714275,79.3428571428571,24.14285714285713405994708107,22.54571428571427915699132428,16.53857142857141915293084367,79.34285714285709900650545024,15.80714285714284406125784699,29.20357142857141319325364748,6,79.34285714285709900650545024
2022-11-03,26.14857142857141,15.86857142857142,436.2285714285712,19.177142857142847,15.502857142857136,77.42857142857139,26.44761904761903241004953694,26.14857142857141170111390238,21.81142857142855939756032058,77.428571428571387968986528,19.37857142857142056513453099,23.97142857142855909557965788,6,77.428571428571387968986528
2022-11-04,28.70571428571427,16.8542857142857,420.19999999999976,16.53428571428571,16.87714285714285,57.48571428571425,28.09047619047616943059135034,28.70571428571426864095883502,21.00999999999998701927239608,57.48571428571425201425881824,21.09642857142856264829333668,20.66785714285713559945634188,6,57.48571428571425201425881824
2022-11-05,64.4428571428571,36.30571428571427,413.1142857142855,22.939999999999984,17.39714285714285,107.2571428571428,60.50952380952377751555104623,64.44285714285709332216356415,20.65571428571427448073194455,110.6722689075629350487789078,21.74642857142856211538628486,28.67499999999997939426066295,6,110.6722689075629350487789078
2022-11-06,65.35999999999996,37.13142857142855,389.3142857142855,25.04285714285713,16.857142857142847,125.0857142857142,61.88571428571425059317334671,65.35999999999995679900166579,19.46571428571427508913416204,136.8907563025208877902246861,21.07142857142855874030829000,31.3035714285714128379822796,6,136.8907563025208877902246861
2022-11-07,53.43142857142854,30.231428571428555,381.1999999999998,25.602857142857125,10.468571428571424,119.4857142857142,50.38571428571425888283859725,53.43142857142854040830570739,19.05999999999999083843960079,128.6554621848738164277058198,13.08571428571428052478609061,32.00357142857140679836902562,6,128.6554621848738164277058198
2022-11-08,43.10571428571426,25.1142857142857,343.85714285714266,21.14285714285713,11.119999999999994,97.6571428571428,41.8571428571428327813919168,43.1057142857142565617323271,17.19285714285713195792482111,97.65714285714280151751154336,13.89999999999999236166559058,26.428571428571414614339119,6,97.65714285714280151751154336
2022-11-09,51.18285714285712,29.67714285714284,308.9428571428569,20.45714285714284,10.448571428571425,103.57142857142853,49.46190476190473361839394783,51.18285714285711662796529708,15.44714285714284540684815283,105.2521008403360687733605600,13.06071428571428105769314243,25.5714285714285516348809324,6,105.2521008403360687733605600
2022-11-10,54.87142857142855,30.24857142857141,248.99999999999983,18.47142857142856,10.64571428571428,131.31428571428563,50.41428571428568261580949184,54.87142857142855234542366816,12.44999999999999162891839433,146.0504201680671050834301722,13.30714285714285072259599474,23.08928571428570108992062160,6,146.0504201680671050834301722
2022-11-11,61.38285714285711,32.174285714285695,310.1999999999998,20.845714285714276,9.02571428571428,147.22857142857134,53.62380952380949139524091151,61.38285714285711236470888252,15.50999999999999046096377242,169.4537815126049154327227049,11.28214285714284947914620716,26.05714285714284539352547655,6,169.4537815126049154327227049
2022-11-12,25.24571428571427,15.13999999999999,303.62857142857126,13.345714285714278,10.291428571428565,62.34285714285711,25.23333333333331651715525368,25.2457142857142713410212309,15.18142857142856239072159497,62.34285714285711321736016544,12.86428571428570588608408798,16.68214285714284761397152579,6,62.34285714285711321736016544
2022-11-13,44.4285714285714,26.428571428571416,412.79999999999984,17.774285714285703,13.88857142857142,86.57142857142853,44.04761904761902731782659733,44.4285714285714021798412432,20.63999999999999168664999161,86.5714285714285267658851808,17.36071428571427599507615014,22.21785714285712920457172004,6,86.5714285714285267658851808
2022-11-14,86.25999999999995,55.17428571428568,472.9999999999998,24.6342857142857,20.674285714285705,123.99999999999991,91.9571428571428010438163862,86.25999999999994827248883666,23.64999999999998769872888715,135.2941176470586981395172188,25.84285714285713186910697915,30.79285714285712405313688578,6,135.2941176470586981395172188
2022-11-15,82.29142857142853,49.74571428571426,481.085714285714,26.714285714285698,22.485714285714277,135.6571428571428,82.90952380952376188361085952,82.29142857142852562901680358,24.05428571428570028167825967,152.4369747899158636862600414,28.1071428571428461040682123,33.3928571428571219215086785,6,152.4369747899158636862600414
2022-11-16,88.30285714285709,54.0085714285714,437.1714285714283,30.66857142857141,23.9742857142857,131.25714285714278,90.01428571428566745756446227,88.30285714285709275372937554,21.85857142857141333092130253,145.9663865546217376798749148,29.96785714285712387550120182,38.33571428571426409348532615,6,145.9663865546217376798749148
2022-11-17,83.26857142857138,51.89714285714283,473.2285714285712,27.72571428571427,26.58285714285713,163.91428571428565,86.49523809523805321456772313,83.26857142857137716873694444,23.66142857142855826513283546,193.9915966386553738148530315,33.22857142857141177216817595,34.65714285714283970918359045,6,193.9915966386553738148530315
2022-11-18,85.42571428571424,56.20285714285711,425.7999999999997,29.155238095238083,25.499999999999982,155.74285714285705,93.67142857142852108154329473,85.4257142857142355296673486,21.28999999999998671285084129,181.9747899159662468344536405,31.8749999999999777955395075,36.44404761904760370327949205,6,181.9747899159662468344536405
2022-11-19,79.61714285714281,46.02571428571426,425.9142857142855,30.354285714285695,20.11714285714285,154.0857142857142,76.7095238095237637783914882,79.61714285714280947559018388,21.29571428571427338383159622,179.5378151260502995549305685,25.14642857142856069430081335,37.94285714285711819115931575,6,179.5378151260502995549305685
2022-11-20,69.48571428571424,44.33714285714283,376.1714285714284,28.322857142857128,28.851428571428556,138.62857142857135,73.89523809523804942500646575,69.48571428571423780340410303,18.80857142857142172420736870,156.8067226890755120273431256,36.06428571428569540557873552,35.40357142857140981817565262,6,156.8067226890755120273431256
2022-11-21,63.69999999999996,44.05428571428569,346.14285714285694,29.54857142857141,28.859999999999985,115.08571428571422,73.42380952380948381611839673,63.69999999999996020960679743,17.30714285714284594863698885,122.1848739495797322179522085,36.07499999999998152588887022,36.93571428571426285003553858,6,122.1848739495797322179522085
2022-11-22,51.479999999999976,32.917142857142835,372.08571428571406,31.70857142857141,23.279999999999987,115.9428571428571,54.86190476190472509188111871,51.47999999999997555732988985,18.60428571428570376777855699,123.4453781512604313561228885,29.09999999999998365751707752,39.63571428571426302767122252,6,123.4453781512604313561228885
2022-11-23,71.15714285714282,44.45142857142855,389.4571428571426,29.165714285714262,31.03142857142856,110.82857142857137,74.08571428571425106686850388,71.15714285714281572836625856,19.47285714285713065230254415,115.9243697478990665170867407,38.78928571428569949119946615,36.45714285714282798522845042,6,115.9243697478990665170867407
