time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2023-12-16,149.41428571428565,101.81142857142854,2025.4285714285704,74.3885714285714,68.7628571428571,177.08571428571418,239.3714285714284528694406617,132.9428571428571027960667076,100.3178571428571308477017965,222.7142857142854381891083904,85.95357142857137588976002008,92.98571428571424490883146065,6,239.3714285714284528694406617
2023-12-17,165.57714285714275,112.46857142857138,2009.2285714285704,63.38571428571426,55.99142857142854,192.25714285714275,274.8952380952379333696929583,143.7180952380951642529301656,100.1153571428571309454014227,260.6428571428568830015137792,69.98928571428567835255307728,79.2321428571428221232508804,6,274.8952380952379333696929583
2023-12-18,105.31428571428566,72.3428571428571,1180.971428571428,31.91142857142855,32.19999999999998,141.1714285714285,141.1428571428569966883515008,103.5428571428571065856279650,59.04857142857140583913633236,160.5462184873948421468145063,40.2499999999999769073610878,39.88928571428568936596548155,6,160.5462184873948421468145063
2023-12-19,95.05999999999996,64.93714285714282,1126.9999999999995,47.59999999999997,35.58571428571426,148.99999999999991,116.4571428571427228841154526,95.05999999999995964117260884,56.34999999999997788435734946,172.0588235294116393159878070,44.4821428571428256759645592,59.49999999999996624922005140,6,172.0588235294116393159878070
2023-12-20,143.01714285714277,99.59428571428565,1993.342857142856,76.71428571428567,64.38571428571424,172.17142857142846,231.9809523809521560148520318,128.6780952380951816849119496,99.66714285714279863981346352,210.4285714285711605953110848,80.4821428571428043596824864,95.892857142857081953479792,6,231.9809523809521560148520318
2023-12-21,174.79428571428562,121.85714285714278,2102.885714285713,70.8028571428571,63.71142857142854,188.5999999999999,301.4285714285713661061331200,149.8628571428570808166114148,101.2860714285714169857754996,251.4999999999997726263245568,79.63928571428567693146760575,88.50357142857138370573011345,6,301.4285714285713661061331200
2023-12-22,246.45142857142844,158.54285714285703,2317.9809523809517,115.65142857142853,85.83714285714281,232.54285714285703,329.6483516483515621495406287,197.6342857142856246355222538,103.9747619047618976129143675,304.5449735449735242211857069,101.9457142857142694462406022,135.6514285714285250605826150,6,329.6483516483515621495406287
2023-12-23,264.3799999999999,162.08285714285705,2509.2095238095226,125.7114285714285,85.83999999999995,231.6857142857141,332.3714285714285009677181594,214.3799999999998817656887695,106.3651190476190333544792566,304.3862433862433542125708536,101.9466666666666488557287569,145.711428571428498912609939,6,332.3714285714285009677181594
2023-12-24,224.25142857142845,155.36857142857133,2427.4380952380934,112.90571428571424,83.11047619047616,246.77142857142843,327.2065934065933298860237790,182.8342857142856322146447686,105.3429761904761674529140691,307.1798941798941537281616884,101.0368253968253876943587481,132.9057142857142395087066689,6,327.2065934065933298860237790
2023-12-25,188.96857142857127,130.73428571428565,2125.942857142856,83.47142857142853,68.20857142857139,200.02857142857133,308.2571428571428056714536909,159.3123809523808442160467772,101.5742857142857002994418281,280.0714285714283136030644528,85.2607142857142363823186315,103.4714285714285324502270669,6,308.2571428571428056714536909
2023-12-26,263.24857142857127,159.70857142857136,2434.771428571428,125.1314285714285,79.37999999999995,216.5142857142856,330.5450549450548928339580576,213.2485714285712674609385431,105.4346428571428462284131911,301.5767195767195540122850582,99.2249999999999410249529319,145.1314285714285006179125048,6,330.5450549450548928339580576
2023-12-27,258.9171428571427,161.07809523809516,2335.7142857142844,94.03428571428566,74.71999999999997,231.77142857142843,331.5985347985347376519572348,208.9171428571427213682909496,104.1964285714285565198622407,304.4021164021163759503839106,93.39999999999996305177774048,114.0342857142856587415735703,6,331.5985347985347376519572348
2023-12-28,274.73999999999984,165.32380952380947,2660.914285714284,126.78857142857136,83.73714285714281,236.342857142857,334.8644688644688253239459860,224.7399999999998385646904353,108.2614285714285473627427336,305.2486772486772247669216961,101.2457142857142713410212309,146.7885714285713589788429090,6,334.8644688644688253239459860
2023-12-29,261.1142857142856,158.98761904761898,2355.9142857142847,116.4771428571428,84.92571428571424,198.4571428571428,329.9904761904761366727493274,211.1142857142855859819974285,104.4489285714285564665715356,276.1428571428569966883515008,101.6419047619047451765557829,136.4771428571427946963012801,6,329.9904761904761366727493274
2023-12-30,261.3085714285713,159.37999999999994,2366.5142857142846,125.13999999999992,83.64285714285711,250.48571428571412,330.2923076923076450839289464,211.3085714285713265780941583,104.5814285714285585271454693,307.8677248677248377993641447,101.2142857142857034583964075,145.1399999999999153033058974,6,330.2923076923076450839289464
2023-12-31,231.69142857142845,159.6257142857142,2481.2857142857133,102.28571428571422,82.29047619047614,205.25714285714275,330.4813186813186121071339585,187.7942857142856306988202656,106.0160714285714178561903509,293.1428571428568830015137792,100.7634920634920471608590257,122.2857142857142207503784448,6,330.4813186813186121071339585
2024-01-01,222.01714285714272,152.8314285714285,2485.685714285713,83.35142857142851,82.65999999999997,190.02857142857133,325.2549450549449917301759482,181.3447619047618104559660423,106.0710714285714117988135285,255.0714285714283136030644528,100.8866666666666560558951460,103.3514285714285136918988428,6,325.2549450549449917301759482
2024-01-02,236.73714285714271,163.62285714285704,2476.171428571427,105.90857142857138,79.03428571428566,182.02857142857133,333.5560439560438794615038205,191.1580952380951430313871242,105.9521428571428391940401070,235.0714285714283136030644528,98.79285714285707342696696288,125.9085714285713777371711330,6,333.5560439560438794615038205
2024-01-03,207.122857142857,142.93999999999994,2357.0571428571416,81.76857142857139,71.37999999999997,246.25714285714272,317.6461538461538006791110652,171.4152380952379909710240705,104.4632142857142675929082998,307.0846560846560601442400150,89.2249999999999587885213259,101.7685714285713913795916596,6,317.6461538461538006791110652
