time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2022-09-01,27.20857142857141,18.565714285714275,210.9999999999999,14.131428571428565,20.95142857142856,44.74285714285712,30.94285714285712529658667336,27.20857142857141042213697802,10.54999999999999410471573924,44.74285714285711890170205152,26.18928571428570162282767342,17.66428571428570570844840404,6,44.74285714285711890170205152
2022-09-02,36.82571428571427,25.12857142857141,250.3142857142856,13.46571428571428,23.42476190476189,113.8571428571428,41.8809523809523476245431084,36.82571428571426963571866508,12.51571428571428001852439138,120.3781512605041240583565976,29.28095238095236307884761118,16.83214285714285107786736262,6,120.3781512605041240583565976
2022-09-03,54.18285714285712,37.41142857142856,247.1714285714284,14.29714285714285,21.399047619047607,150.6857142857142,62.35238095238093099699957141,54.18285714285711662796529708,12.35857142857142015879290398,174.5378151260502911956042654,26.74880952380950915880930552,17.87142857142856255947549471,6,174.5378151260502911956042654
2022-09-04,47.94285714285712,33.111428571428554,217.82857142857128,15.02857142857142,23.662857142857128,145.11428571428564,55.18571428571425722490554714,47.94285714285712174387299456,10.89142857142856440910705373,166.3445378151259453314945430,29.57857142857140964053996868,18.78571428571427448517283665,6,166.3445378151259453314945430
2022-09-05,40.85714285714283,28.251428571428555,231.34285714285696,14.73714285714285,23.12285714285713,142.39999999999992,47.0857142857142581722958615,40.8571428571428327813919168,11.56714285714284806694251984,162.3529411764704712047258748,28.90357142857141070635407232,18.42142857142856193775060092,6,162.3529411764704712047258748
2022-09-06,53.23714285714283,36.277142857142834,251.4571428571427,16.142857142857135,21.71142857142856,154.7999999999999,60.46190476190472414449080437,53.23714285714282823391840793,12.57285714285713562610169447,180.5882352941174965909500743,27.13928571428569913592809825,20.17857142857141905523121750,6,180.5882352941174965909500743
2022-09-07,43.62285714285712,30.1742857142857,275.5142857142856,16.35428571428571,21.67904761904761,104.62857142857138,50.29047619047616398309704285,43.62285714285712145965590026,13.77571428571428002740617558,106.8067226890755538239746409,27.09880952380951057989477705,20.44285714285713595472770976,6,106.8067226890755538239746409
2022-09-08,45.76285714285712,31.64857142857141,224.97142857142845,14.582857142857137,24.75714285714284,120.99999999999994,52.74761904761901950185650397,45.76285714285712202809008886,11.24857142857142167091666352,130.8823529411763869949722635,30.9464285714285480821672536,18.22857142857142065395237296,6,130.8823529411763869949722635
2022-09-09,51.177142857142826,35.23428571428569,310.5999999999998,12.03714285714285,23.26190476190475,121.77142857142852,58.72380952380948334242323957,51.17714285714282596018165350,15.52999999999999103383885313,132.0168067226889932311785421,29.0773809523809356747392485,15.04642857142856282592902062,6,132.0168067226889932311785421
2022-09-10,43.08285714285712,29.7542857142857,231.99999999999983,14.499999999999991,24.659999999999982,101.19999999999992,49.59047619047616706211556447,43.08285714285712231230718316,11.59999999999999087396673758,101.7647058823528199662391939,30.82499999999997797317519142,18.12499999999998889776975375,6,101.7647058823528199662391939
2022-09-11,42.637142857142834,28.948571428571416,215.57142857142847,15.69714285714285,21.805714285714277,88.8571428571428,48.24761904761902660728386157,42.63714285714283391826029402,10.77857142857142347391885551,88.8571428571428043596824864,27.25714285714284645933958018,19.62142857142856300356470456,6,88.8571428571428043596824864
2022-09-12,55.19428571428568,36.88571428571426,192.8285714285713,15.542857142857134,25.319999999999983,113.71428571428564,61.47619047619042949766784053,55.19428571428567664725051145,9.641428571428566074441590672,120.1680672268906428545211812,31.64999999999997815081087538,19.42857142857141727887437810,6,120.1680672268906428545211812
2022-09-13,60.07428571428568,38.42571428571426,209.48571428571412,12.971428571428564,21.47238095238094,122.51428571428563,64.04285714285709474324903567,60.07428571428567920520436019,10.47428571428570681645098261,133.1092436974788739689756767,26.84047619047617683207818118,16.2142857142857055308127201,6,133.1092436974788739689756767
2022-09-14,53.2085714285714,33.79999999999998,217.6571428571427,11.550476190476182,21.52476190476189,130.42857142857136,56.33333333333330491162390293,53.20857142857140331670962041,10.88285714285713579041470211,144.7478991596637640401133788,26.90595238095236041431235208,14.43809523809522765702695324,6,144.7478991596637640401133788
2022-09-15,66.26285714285711,44.07428571428569,240.05714285714276,16.179999999999993,21.43809523809523,148.91428571428565,73.45714285714282236009845898,66.26285714285711492266273126,12.00285714285713872806482527,171.9327731092436091089706786,26.7976190476190367917297408,20.22499999999999076294443512,6,171.9327731092436091089706786
2022-09-16,73.37999999999997,47.905714285714254,270.1999999999998,15.797142857142848,21.33333333333332,168.1142857142856,79.84285714285708953260230677,73.37999999999996703081706072,13.50999999999999146016449458,200.2857142857139649549935712,26.666666666666651863693005,19.74642857142856033902944546,6,200.2857142857139649549935712
2022-09-17,77.11428571428567,50.15999999999997,279.9714285714284,11.694285714285709,21.89714285714285,160.6857142857142,83.5999999999999469461423966,77.11428571428567124712571968,13.99857142857142133784975613,189.2436974789914676661925007,27.37142857142856211538628485,14.61785714285713577709202582,6,189.2436974789914676661925007
2022-09-18,74.64285714285711,47.73142857142855,316.25714285714264,14.759999999999993,23.728571428571417,163.39999999999992,79.55238095238091962831579925,74.6428571428571103751892224,15.81285714285713128735011423,193.2352941176469417929611689,29.6607142857142713765483677,18.44999999999999085176227709,6,193.2352941176469417929611689
