date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-11-08,27.155172628071572,18.92490467582947,272.99592405941905,4.3045715711046215,1.9138400944051046,82.5076315701789,32,27,14,83,2,5,83
2022-11-09,20.490508440927346,14.283921316118251,251.42168188254837,4.4636936656022845,1.5610957101207796,76.89883592947365,24,20,13,77,2,6,77
2022-11-10,18.846100310981495,13.045329834791028,221.81948041093938,4.2189349289647735,1.3336860613633175,72.93749654310687,22,19,11,73,2,5,73
2022-11-11,20.45393348604743,14.125838164653585,231.78505617103932,4.8144181405895585,1.354404134388446,68.97800602526709,24,20,12,69,2,6,69
2022-11-12,24.827804895182506,17.290790320699667,260.7440551714557,4.409132780785773,1.8314573955296363,76.85758092461457,29,25,13,77,2,6,77
2022-11-13,23.9406869582118,16.686834829931936,253.88801538247893,3.781635498172049,1.2863892461474355,87.04875168679696,28,24,13,87,2,5,87
2022-11-14,20.98052830764954,14.564123026516695,266.346654949326,4.366410042112073,1.0865943356934584,78.02006758295137,24,21,13,78,1,5,78
2022-11-15,20.709480433152805,14.3716678606136,259.4019371928357,4.87212886575037,1.4114836956823513,76.0434989310008,24,21,13,76,2,6,76
2022-11-16,22.572342893238872,15.64199002082462,265.2434439539075,4.547550089314627,1.5812036845758675,75.68872503123681,26,23,13,76,2,6,76
2022-11-17,22.24892742468411,15.373405925308864,255.17688665833623,3.9197452959414973,1.7225054810495586,83.63610531722874,26,22,13,84,2,5,84
2022-11-18,20.975143803970518,14.47821620158264,221.79371384145443,3.441377488083661,1.3768746633347184,90.12918903234743,24,21,11,90,2,4,90
2022-11-19,17.875924284325933,12.39625215049282,204.13395704567495,4.3823561266139,1.5029345605997466,82.4700103845618,21,18,10,82,2,5,82
2022-11-20,18.395822237956363,12.728053261141161,193.8749581563233,4.4466168679716676,1.6467709426627755,81.00443551298052,21,18,10,81,2,6,81
2022-11-21,17.579030703873347,12.249524073302764,234.254513647091,4.258773734092267,1.882647852283766,81.70648410384543,20,18,12,82,2,5,82
2022-11-22,19.53375978342353,13.589100830209604,265.86205261696455,4.500887534823443,2.2617968124392562,84.48890631681225,23,20,13,84,3,6,84
2022-11-23,18.56030970984308,12.938394577259444,285.16632802998686,4.4086089601554805,1.9795482715535144,83.64247027627358,22,19,14,84,2,6,84
2022-11-24,15.193529993058412,10.56039135082602,246.19708571428512,3.9170530408625943,1.7453508260446995,90.88892428154914,18,15,12,91,2,5,91
2022-11-25,17.859104897959142,12.428144575871135,268.8145783145905,4.713342245360718,1.3921213188949018,83.92594727196982,21,18,13,84,2,6,84
2022-11-26,19.779274660558055,13.76382528113283,304.3980650006934,5.078180943125537,1.9929316090517795,84.2641280022211,23,20,15,84,2,6,84
2022-11-27,17.94815335832288,12.441374213522115,268.4775981396634,4.522558316442213,1.8315631348049382,86.93357631542392,21,18,13,87,2,6,87
2022-11-28,19.7285374094127,13.741957589893069,225.9321848396496,4.1147320653431345,1.8381974427321905,84.14363815077031,23,20,11,84,2,5,84
