time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-09-04 08:00:00,18.211258775510164,12.461179241982478,230.68048713036185,1.3968966930445612,0.9586442315701768,107.26122315701764,21,18,12,111,1,2,111
2022-09-04 09:00:00,19.478307571845026,13.362624906289014,228.5427118700536,1.7306814827155308,0.9258822823823384,103.87615893377732,22,19,11,106,1,2,106
2022-09-04 10:00:00,20.102888329862516,13.835465089545991,227.9961396084959,2.262723865056221,0.9522472303206976,101.09751736776316,23,20,11,102,1,3,102
2022-09-04 11:00:00,20.00167790087459,13.803233386089095,229.7906832153264,2.985166713869214,1.095468754685545,99.04747421907511,23,20,11,99,1,4,99
2022-09-04 12:00:00,19.269629321116163,13.331782623906674,234.54054077467663,3.853759733444389,1.2859367930029124,96.6715828404829,22,19,12,97,2,5,97
2022-09-04 13:00:00,17.931416976259854,12.450569929196142,242.3195741774255,4.767675335276957,1.3575254977092848,93.11740974593896,21,18,12,93,2,6,93
2022-09-04 14:00:00,16.11134074135773,11.23787541857557,251.18406930445587,5.537003581840887,1.2659437234485602,89.0302713869219,19,16,13,89,2,7,89
2022-09-04 15:00:00,14.559361999166978,10.18361362765512,257.32599017076154,5.860176526447301,1.117531695127028,86.30146772178237,17,15,13,86,1,7,86
2022-09-04 16:00:00,13.59108984589751,9.49920013327778,257.7668431486875,5.506484364847967,1.0127740774677196,86.36327663473531,16,14,13,86,1,7,86
2022-09-04 17:00:00,12.851105039566818,8.962201949187818,253.05515901707565,4.590819425239474,0.9547538525614306,88.68563498542252,15,13,13,89,1,6,89
2022-09-04 18:00:00,11.972628871303597,8.340169862557246,246.1743706788833,3.525546622240725,0.9289447396917928,91.43885581007892,14,12,12,91,1,4,91
2022-09-04 19:00:00,11.2745347438567,7.8548771345272606,239.71636218242344,2.6707849729279403,0.9372752686380652,93.12550770512264,13,11,12,93,1,3,93
2022-09-04 20:00:00,11.07734777176174,7.726061274468954,234.6787418575588,2.130492761349432,0.9584245231153664,93.1546655560181,13,11,12,93,1,3,93
2022-09-04 21:00:00,11.25165900874633,7.8586467638483795,231.58145172844596,1.8806907788421443,0.9547702457309432,91.3625755935025,13,11,12,91,1,2,91
2022-09-04 22:00:00,11.335857792586395,7.9222805830903615,231.09552419825016,1.9017512703040356,0.940307805081214,87.95595435235296,13,11,12,88,1,2,88
2022-09-04 23:00:00,11.094306638900433,7.74254367346937,233.16423690129056,2.1771623157017856,0.9649939192003308,83.59344073302769,13,11,12,84,1,3,84
2022-09-05 00:00:00,10.837505772594726,7.542360882965412,236.47685664306485,2.6832717700957875,1.0337456059974983,78.89729879216972,13,11,12,79,1,3,79
2022-09-05 01:00:00,11.163980941274442,7.746602782174074,239.2609692628066,3.376745955851721,1.093096476468136,74.13639183673453,13,11,12,74,1,4,74
2022-09-05 02:00:00,12.22491155351934,8.47099761765929,240.4067405247808,4.079157484381499,1.1106209745939166,70.0372884631402,14,12,12,70,1,5,70
2022-09-05 03:00:00,13.342340957934166,9.251180874635548,239.26882465639255,4.455953685964173,1.105289795918365,68.22173494377327,15,13,12,68,1,6,68
2022-09-05 04:00:00,13.574873202832126,9.438304439816722,235.56421357767545,4.263456026655551,1.1082495626822133,70.09122598917102,16,14,12,70,1,5,70
2022-09-05 05:00:00,12.513949454393972,8.72868078300706,229.85226955435184,3.608272353186164,1.112516584756349,75.3338568929611,15,13,11,75,1,5,75
2022-09-05 06:00:00,10.692793002915428,7.470404931278615,223.7938792169924,2.841092011661801,1.077544356518115,82.25443865056207,12,11,11,82,1,4,82
2022-09-05 07:00:00,9.132215976676362,6.366447713452712,218.9933067888375,2.25745972511453,0.9640463806747168,89.10169362765492,11,9,11,89,1,3,89
2022-09-05 08:00:00,8.629776992919595,5.9924676718034,216.4401492711365,1.9843249312786289,0.7923629820907936,94.58761516034964,10,9,11,95,1,2,95
