time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-09-05 14:00:00,13.08413829856604,9.130355351936668,226.1616167739625,4.551019793181399,0.7838015207949046,89.6234478681499,15,13,11,90,1,6,90
2022-09-05 15:00:00,11.451086182661951,7.995109424406473,219.20677203546077,4.533589630987076,0.6730271377402253,87.41471623014193,13,11,11,87,1,6,87
2022-09-05 16:00:00,10.117540765633336,7.07986624049501,212.10038154578388,4.355706069137846,0.5956725231153668,85.01493686202153,12,10,11,85,1,5,85
2022-09-05 17:00:00,9.273067598976588,6.508609266139089,205.3149292747064,4.015619278633891,0.5720783425953455,82.58597468197752,11,9,10,83,1,5,83
2022-09-05 18:00:00,8.602983408341736,6.042562349497215,198.4527002320456,3.53787725209733,0.5961811454750978,80.2633475861246,10,9,10,80,1,4,80
2022-09-05 19:00:00,7.89880835366214,5.535866082465624,191.395564933658,2.989963975962388,0.667548951746294,78.24085044564742,9,8,10,78,1,4,78
2022-09-05 20:00:00,7.174477141191149,5.015642984946734,184.71166745284648,2.4663102088415467,0.7699296264651612,76.74862833819219,8,7,9,77,1,3,77
2022-09-05 21:00:00,6.582515685131175,4.600908307252916,179.70414026536508,2.074962108645201,0.8586393707383804,75.6147026167666,8,7,9,76,1,3,76
2022-09-05 22:00:00,6.338264140417664,4.432951281727838,177.63935451656997,1.904511028976016,0.8980155754150032,74.11509632891037,7,6,9,74,1,2,74
2022-09-05 23:00:00,6.519922365680946,4.557314425655963,178.49445668114424,1.9776482065805847,0.9058512534063162,71.49509965133555,8,7,9,71,1,2,71
2022-09-06 00:00:00,6.875169791634418,4.80302288522638,180.48694470637184,2.2293524022133564,0.9353958174570092,67.93281677396305,8,7,9,68,1,3,68
2022-09-06 01:00:00,7.067398258344717,4.944827588504776,181.63774528232227,2.54040521592193,1.0140572228238205,64.58631802463242,8,7,9,65,1,3,65
2022-09-06 02:00:00,7.131348465758292,5.003780331528515,181.5428913381324,2.777739583744861,1.105610873564583,62.89161635984988,8,7,9,63,1,3,63
2022-09-06 03:00:00,7.494080399833378,5.2658010838341,181.38694300231992,2.83371624680192,1.1369405090735971,63.78451711786735,9,7,9,64,1,4,64
2022-09-06 04:00:00,8.473070559647738,5.945929992027114,182.23982481585,2.661100882251436,1.0694361749271106,67.45081010531307,10,8,9,67,1,3,67
2022-09-06 05:00:00,9.88350230641991,6.9213914411852,184.08717042184747,2.310306665556012,0.9403721154280928,73.07964372939826,12,10,9,73,1,3,73
2022-09-06 06:00:00,11.219352408877215,7.851768970547965,186.2124222145529,1.906743093234956,0.830989167846728,79.12985547450444,13,11,9,79,1,2,79
2022-09-06 07:00:00,12.059226345213268,8.445909271137005,188.157631120366,1.5965428747545616,0.7933923931695104,84.10859503778164,14,12,9,84,1,2,84
2022-09-06 08:00:00,12.274830776700147,8.602089715951664,189.9927457654543,1.5106627057773498,0.8194936947700339,87.17857370857355,14,12,9,87,1,2,87
2022-09-06 09:00:00,12.03685261426783,8.42483566323553,192.38759379782175,1.7928312726839946,0.8658969239007531,87.81606001308953,14,12,10,88,1,2,88
2022-09-06 10:00:00,11.86832124138748,8.28265973368237,196.6037016386024,2.5726914033438364,0.899487053727611,85.59622995180554,14,12,10,86,1,3,86
2022-09-06 11:00:00,12.353769615041315,8.602687748676123,204.4010764657577,3.877222227881228,0.91086147438567,80.65145252335313,14,12,10,81,1,5,81
2022-09-06 12:00:00,13.53964096483604,9.433149804724197,217.13361487951383,5.5603538392336365,0.9043558079371664,74.06455976676364,16,14,11,74,1,7,74
2022-09-06 13:00:00,14.606683127744354,10.19744824989585,234.3280616314624,7.347893882310919,0.8786030582495364,67.25768027131534,17,15,12,67,1,9,67
2022-09-06 14:00:00,14.61119213470574,10.220824212768465,252.5721931290527,8.867726877610494,0.8295147022074112,61.40583802463241,17,15,13,61,1,11,61
2022-09-06 15:00:00,13.460977375617263,9.428630028916496,266.5813622419223,9.704528545486973,0.7539319664425516,57.352478010352655,16,13,13,57,1,12,57
2022-09-06 16:00:00,12.05389589956562,8.450290481823025,272.4754224025696,9.585457914440385,0.6553568546438964,55.51581987505189,14,12,14,56,1,12,56
2022-09-06 17:00:00,11.29266660224903,7.919565535312643,270.41769407508696,8.620030785268021,0.5408547238650546,55.33337313262315,13,11,14,55,1,11,55
2022-09-06 18:00:00,11.290476154935408,7.916883011126291,263.46984527875213,7.223211035401897,0.4269761427976424,55.5250884512404,13,11,13,56,1,9,56
