time,location,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2024-08-09,,49.151071428571406,34.564285714285695,510.2047619047616,30.77416666666665,27.55083333333332,87.3523809523809,57.60714285714282567596455919,49.15107142857140587466346914,25.51023809523808028032476614,87.35238095238089783833856928,34.43854166666664884388637802,38.46770833333331029990631578,6,87.35238095238089783833856928
2024-08-10,,64.98226190476187,45.507619047619016,549.6392857142854,30.117499999999986,31.088333333333317,105.29047619047611,75.84603174603169388016491818,64.9822619047618701415558462,27.48196428571427207820931926,107.7801120448178133248053628,38.86041666666664617935111892,37.64687499999998188116023812,6,107.7801120448178133248053628
2024-08-11,,49.41035714285712,34.933214285714264,500.708333333333,28.421904761904745,28.942857142857125,113.56428571428565,58.22202380952377372598978885,49.41035714285712288074137178,25.03541666666664888829529900,119.9474789915965377464518122,36.1785714285714066207333417,35.52738095238093141148283392,6,119.9474789915965377464518122
2024-08-12,,37.862499999999976,26.96392857142856,389.2297619047617,23.73690476190475,21.283571428571417,109.65317460317452,44.93988095238093431286567163,37.86249999999997584154698416,19.46148809523808309585035659,114.1958450046684118085656390,26.60446428571427102127699982,29.6711309523809374510960879,6,114.1958450046684118085656390
2024-08-13,,41.74142857142855,29.39773809523808,531.1178571428568,31.958095238095225,24.8117857142857,73.21666666666663,48.99623015873013187615470087,41.74142857142854978746981942,26.55589285714283764860965675,73.21666666666662592888314976,31.01473214285712654003646095,39.94761904761903181793059048,6,73.21666666666662592888314976
2024-08-14,,58.991428571428536,41.3190476190476,598.960714285714,36.3290476190476,28.113809523809508,83.58214285714281,68.86507936507933654487108773,58.99142857142853557661510422,29.94803571428569788359652648,83.58214285714281288619531552,35.14226190476188449451910855,45.41130952380949992175374062,6,83.58214285714281288619531552
2024-08-15,,50.11916666666664,34.07214285714284,487.2035714285712,28.678452380952365,23.72845238095237,88.26309523809518,56.78690476190473882904067674,50.11916666666664355034299660,24.36017857142855902452538430,88.26309523809517543213587488,29.66056547619046135366716045,35.84806547619045602459664222,6,88.26309523809517543213587488
2024-08-16,,30.217857142857127,21.31571428571427,369.0130952380951,22.642738095238084,17.163333333333323,75.58095238095234,35.52619047619045270873054203,30.21785714285712742821488064,18.45065476190475561857340381,75.58095238095233980857301504,21.45416666666665417295689622,28.30342261904760459145791175,6,75.58095238095233980857301504
2024-08-17,,61.38714285714283,41.90190476190474,597.5999999999997,36.085476190476165,34.41952380952379,94.78095238095231,69.8365079365078974168075850,61.38714285714282681283293641,29.87999999999998435029624488,94.78095238095231422903452768,43.02440476190473539475078722,45.10684523809520563020214468,6,94.78095238095231422903452768
2024-08-18,,54.44071428571425,33.23357142857141,503.8547619047616,31.256547619047605,17.849761904761895,97.9932539682539,55.38928571428568166841917749,54.44071428571425030895625241,25.19273809523807639010328785,97.99325396825389589139376768,22.31220238095236840791812938,39.0706845238095068495454143,6,97.99325396825389589139376768
2024-08-19,,51.30178571428568,30.794523809523792,441.2416666666664,27.9565476190476,17.35404761904761,72.79523809523805,51.32420634920631978085718098,51.30178571428567835255307728,22.06208333333331828018941678,72.79523809523804800392099424,21.69255952380951146807319674,34.9456845238095015204748961,6,72.79523809523804800392099424
2024-08-20,,68.18297619047615,38.096785714285694,503.92738095238064,31.226428571428556,27.037857142857124,94.03095238095231,63.4946428571428237811839305,68.18297619047615398812922649,25.19636904761903273275436277,94.03095238095231422903452768,33.79732142857140519964787018,39.03303571428569540557873552,6,94.03095238095231422903452768
2024-08-21,,68.7308333333333,41.08452380952379,527.2452380952378,31.83119047619046,33.76845238095236,104.4619047619047,68.4742063492063124385822448,68.73083333333329392189625651,26.36226190476189112921190372,106.5616246498598605833595845,42.2105654761904514060688598,39.78898809523807589272337282,6,106.5616246498598605833595845
2024-08-22,,71.26249999999996,43.50916666666664,503.2095238095235,25.234880952380937,29.45571428571427,121.7357142857142,72.51527777777772835558304602,71.26249999999996020960679744,25.16047619047617200926936221,131.9642857142855811335881727,36.81964285714283580119854378,31.54360119047617150300766298,6,131.9642857142855811335881727
2024-08-23,,78.05928571428568,50.84666666666664,869.8499999999995,50.60440476190473,38.16845238095236,95.91309523809518,84.74444444444440449615285613,78.05928571428567863677017158,43.49249999999997284838570977,95.91309523809518111647776096,47.7105654761904496297120204,63.25550595238091489136422751,6,95.91309523809518111647776096
2024-08-24,,64.66619047619044,43.65297619047616,585.5845238095235,31.50119047619046,24.733095238095228,92.16428571428564,72.7549603174602665944803448,64.66619047619043669783422956,29.27922619047617636134361874,92.16428571428563998324534624,30.91636904761903448246584958,39.3764880952380735834594816,6,92.16428571428563998324534624
