date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-10-28,24.84583333333333,14.125,199.33333333333334,3.6041666666666665,5.154166666666667,90.29166666666667,24.0,25.0,10.0,90,6.0,5.0,90.0
2022-10-29,43.06666666666666,23.325,230.91666666666666,5.7875000000000005,8.924999999999999,108.29166666666667,39.0,43.0,12.0,112,11.0,7.0,112.0
2022-10-30,67.09583333333333,38.270833333333336,285.7083333333333,5.704166666666667,12.504166666666668,128.83333333333334,64.0,67.0,14.0,142,16.0,7.0,142.0
2022-10-31,45.083333333333336,27.883333333333336,268.1666666666667,8.25,10.841666666666667,105.0,46.0,45.0,13.0,107,14.0,10.0,107.0
2022-11-01,22.46666666666667,15.575000000000001,302.8333333333333,10.353846153846153,10.299999999999999,66.08333333333333,26.0,22.0,15.0,66,13.0,13.0,66.0
2022-11-02,20.995833333333334,13.375,269.9583333333333,7.757894736842106,9.091666666666667,66.33333333333333,22.0,21.0,13.0,66,11.0,10.0,66.0
2022-11-03,15.012500000000001,8.904166666666667,194.79166666666666,4.941666666666666,3.0,61.291666666666664,15.0,15.0,10.0,61,4.0,6.0,61.0
2022-11-04,17.3625,9.845833333333333,195.79166666666666,3.5833333333333335,1.9166666666666667,65.75,16.0,17.0,10.0,66,2.0,4.0,66.0
2022-11-05,28.304166666666664,15.779166666666667,250.75,2.875,2.4291666666666667,92.45833333333333,26.0,28.0,13.0,92,3.0,4.0,92.0
2022-11-06,37.237500000000004,20.9875,267.125,3.4291666666666667,3.483333333333333,105.41666666666667,35.0,37.0,13.0,108,4.0,4.0,108.0
2022-11-07,36.55833333333333,20.454166666666666,275.45454545454544,5.833333333333333,8.520833333333334,94.75,34.0,37.0,14.0,95,11.0,7.0,95.0
2022-11-08,30.766666666666666,17.275000000000002,259.7916666666667,6.420833333333333,7.370833333333334,82.29166666666667,29.0,31.0,13.0,82,9.0,8.0,82.0
2022-11-09,32.920833333333334,18.958333333333332,270.6666666666667,8.762500000000001,10.5375,79.95833333333333,32.0,33.0,14.0,80,13.0,11.0,80.0
2022-11-10,33.30416666666667,18.691666666666666,232.16666666666666,6.758333333333333,10.0625,87.5,31.0,33.0,12.0,88,13.0,8.0,88.0
2022-11-11,32.975,19.333333333333332,249.0,8.170833333333333,5.779166666666666,92.91666666666667,32.0,33.0,12.0,93,7.0,10.0,93.0
2022-11-12,18.170833333333334,10.116666666666667,177.29166666666666,1.7874999999999999,1.1083333333333334,77.41666666666667,17.0,18.0,9.0,77,1.0,2.0,77.0
