time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2023-04-11 19:00:00,74.29999999999995,51.84285714285711,413.3523809523807,6.191428571428569,5.211428571428568,82.82857142857138,86,74,21,83,7,8,86
2023-04-11 20:00:00,76.6771428571428,53.58285714285712,461.238095238095,6.199999999999997,6.365714285714283,85.3428571428571,89,77,23,85,8,8,89
2023-04-11 21:00:00,78.75428571428567,55.03999999999997,493.37142857142834,6.2085714285714255,7.114285714285711,87.1428571428571,92,79,25,87,9,8,92
2023-04-11 22:00:00,81.26571428571424,56.67999999999997,468.2666666666664,6.402857142857139,6.834285714285711,85.57142857142853,94,81,23,86,9,8,94
2023-04-11 23:00:00,77.21714285714282,53.85714285714283,461.8857142857141,6.337142857142853,6.55428571428571,82.99999999999994,90,77,23,83,8,8,90
2023-04-12 00:00:00,72.70571428571425,50.75714285714282,484.485714285714,5.6685714285714255,6.614285714285711,89.4571428571428,85,73,24,89,8,7,89
2023-04-12 01:00:00,67.91999999999996,47.33142857142855,492.6285714285712,4.257142857142855,5.814285714285711,110.08571428571422,79,68,25,115,7,5,115
2023-04-12 02:00:00,61.10285714285711,42.439999999999976,422.37142857142834,2.3971428571428555,5.109523809523806,142.45714285714277,71,61,21,162,6,3,162
2023-04-12 03:00:00,49.16571428571426,34.097142857142835,341.34285714285693,0.8228571428571422,4.861904761904759,168.31428571428563,57,49,17,201,6,1,201
2023-04-12 04:00:00,41.45999999999998,28.814285714285692,300.6857142857141,0.1399999999999995,6.018095238095235,177.85714285714278,48,41,15,225,8,0,225
2023-04-12 05:00:00,39.65142857142855,27.542857142857127,290.79999999999984,0.3085714285714283,6.377142857142854,172.8285714285713,46,40,15,212,8,0,212
2023-04-12 06:00:00,38.80571428571426,26.939999999999987,283.74285714285696,0.5571428571428568,6.225714285714282,168.37142857142848,45,39,14,201,8,1,201
2023-04-12 07:00:00,38.23142857142855,26.539999999999985,278.1714285714284,0.6742857142857137,5.848571428571426,167.48571428571418,44,38,14,199,7,1,199
2023-04-12 08:00:00,37.29142857142855,25.91714285714284,276.5142857142856,0.7599999999999995,5.925714285714283,169.08571428571418,43,37,14,203,7,1,203
2023-04-12 09:00:00,36.22571428571426,25.182857142857127,277.0571428571427,0.9742857142857138,6.082857142857139,168.74285714285705,42,36,14,202,8,1,202
2023-04-12 10:00:00,35.45142857142855,24.66857142857141,278.7714285714284,1.3342857142857136,6.359999999999996,166.34285714285704,41,35,14,198,8,2,198
2023-04-12 11:00:00,34.494285714285695,24.03999999999999,279.62857142857126,1.4885714285714275,6.471428571428568,160.14285714285705,40,34,14,188,8,2,188
2023-04-12 12:00:00,35.62285714285712,24.888571428571414,284.4571428571427,1.6114285714285703,5.52285714285714,152.11428571428564,41,36,14,177,7,2,177
2023-04-12 13:00:00,38.49428571428569,26.799999999999983,295.74285714285696,1.8742857142857128,5.487619047619044,142.39999999999992,45,38,15,162,7,2,162
2023-04-12 14:00:00,41.87999999999997,28.93714285714284,316.2857142857141,2.4171428571428555,6.145714285714282,130.4857142857142,48,42,16,145,8,3,145
2023-04-12 15:00:00,43.39999999999998,29.8342857142857,335.5999999999998,2.8657142857142843,6.837142857142854,116.85714285714278,50,43,17,125,9,4,125
2023-04-12 16:00:00,43.86285714285712,30.19714285714284,348.7714285714284,3.09142857142857,6.117142857142854,104.82857142857137,50,44,17,107,8,4,107
2023-04-12 17:00:00,43.159999999999975,29.82571428571427,356.5142857142855,3.117142857142856,5.5485714285714245,94.31428571428566,50,43,18,94,7,4,94
2023-04-12 18:00:00,41.95142857142854,29.034285714285694,363.3999999999998,3.0999999999999983,5.068571428571425,85.9428571428571,48,42,18,86,6,4,86
2023-04-12 19:00:00,40.86571428571426,28.299999999999983,368.2571428571426,3.1085714285714268,4.774285714285711,81.74285714285709,47,41,18,82,6,4,82
2023-04-12 20:00:00,40.034285714285694,27.66571428571427,370.7428571428569,3.0742857142857125,4.708571428571426,82.25714285714281,46,40,19,82,6,4,82
2023-04-12 21:00:00,39.474285714285685,27.25999999999998,373.3428571428569,3.0342857142857125,4.691428571428569,83.48571428571424,45,39,19,83,6,4,83
2023-04-12 22:00:00,39.41999999999997,27.225714285714268,377.94285714285695,2.965714285714284,4.665714285714284,83.39999999999995,45,39,19,83,6,4,83
2023-04-12 23:00:00,39.24857142857141,27.202857142857127,381.5714285714283,2.9771428571428555,4.717142857142854,84.42857142857139,45,39,19,84,6,4,84
2023-04-13 00:00:00,39.73999999999997,27.58571428571427,374.62857142857126,2.8142857142857123,5.579999999999997,93.77142857142852,46,40,19,94,7,4,94
2023-04-13 01:00:00,41.05142857142855,28.119999999999983,352.0857142857141,2.299999999999999,4.559999999999997,115.08571428571422,47,41,18,122,6,3,122
2023-04-13 02:00:00,40.45142857142854,27.43714285714284,317.1999999999998,1.3657142857142848,4.36285714285714,159.22857142857137,46,40,16,187,5,2,187
2023-04-13 03:00:00,38.062857142857126,25.84857142857141,289.02857142857124,0.5942857142857138,5.112380952380949,135.3714285714285,43,38,14,152,6,1,152
2023-04-13 04:00:00,36.488571428571404,25.15714285714284,278.0571428571427,0.2914285714285711,6.274285714285711,67.42857142857136,42,36,14,67,8,0,67
2023-04-13 05:00:00,37.21142857142856,25.771428571428554,283.0857142857141,0.374285714285714,5.715238095238092,65.1523809523809,43,37,14,65,7,0,65
2023-04-13 06:00:00,37.76857142857141,26.234285714285697,288.79999999999984,0.4999999999999997,5.800952380952376,142.79999999999993,44,38,14,163,7,1,163
2023-04-13 07:00:00,37.922857142857126,26.35714285714284,292.2571428571427,0.591428571428571,6.349523809523806,187.1714285714285,44,38,15,248,8,1,248
2023-04-13 08:00:00,38.01714285714283,26.399999999999984,295.4285714285712,0.7257142857142853,6.383809523809519,174.9999999999999,44,38,15,217,8,1,217
2023-04-13 09:00:00,38.27428571428569,26.61714285714284,301.742857142857,0.8657142857142852,6.485714285714282,172.9999999999999,44,38,15,212,8,1,212
2023-04-13 10:00:00,40.23428571428569,27.999999999999982,312.4571428571427,1.0257142857142851,6.119047619047616,170.42857142857133,47,40,16,206,8,1,206
2023-04-13 11:00:00,39.128571428571405,27.24285714285713,318.9714285714284,1.1742857142857137,5.912380952380951,164.8857142857142,45,39,16,195,7,1,195
2023-04-13 12:00:00,38.03428571428569,26.511428571428556,325.5999999999998,1.417142857142856,5.213333333333331,157.1999999999999,44,38,16,184,7,2,184
2023-04-13 13:00:00,39.02571428571426,27.26571428571427,338.3999999999998,1.8257142857142847,4.758095238095235,147.39999999999992,45,39,17,170,6,2,170
2023-04-13 14:00:00,43.07428571428569,30.06857142857141,364.3714285714284,2.3999999999999986,4.354285714285712,135.22857142857134,50,43,18,152,5,3,152
2023-04-13 15:00:00,43.968571428571394,30.694285714285694,387.1714285714284,2.857142857142856,4.471428571428568,122.3714285714285,51,44,19,133,6,4,133
2023-04-13 16:00:00,43.3685714285714,30.291428571428558,400.7714285714284,3.008571428571427,5.209523809523806,112.48571428571422,50,43,20,118,7,4,118
2023-04-13 17:00:00,42.69142857142855,29.82571428571427,406.3428571428569,2.8914285714285697,6.185714285714282,105.6571428571428,50,43,20,108,8,4,108
2023-04-13 18:00:00,42.42571428571426,29.61714285714284,412.08571428571406,2.717142857142856,6.677142857142854,100.51428571428563,49,42,21,101,8,3,101
2023-04-13 19:00:00,42.85999999999997,29.925714285714264,417.8285714285712,2.617142857142856,6.217142857142854,99.08571428571425,50,43,21,99,8,3,99
2023-04-13 20:00:00,44.0085714285714,30.71714285714284,423.08571428571406,2.565714285714284,6.165714285714283,100.99999999999994,51,44,21,101,8,3,101
2023-04-13 21:00:00,45.32285714285712,31.665714285714262,427.9999999999998,2.534285714285713,6.117142857142854,102.48571428571422,53,45,21,104,8,3,104
2023-04-13 22:00:00,46.33428571428568,32.3742857142857,433.4285714285712,2.4657142857142844,5.97428571428571,102.08571428571425,54,46,22,103,7,3,103
2023-04-13 23:00:00,46.88285714285711,32.73428571428569,439.3714285714283,2.468571428571427,5.731428571428568,99.88571428571424,55,47,22,100,7,3,100
2023-04-14 00:00:00,46.78571428571426,32.64571428571426,434.9142857142855,2.322857142857141,6.122857142857139,104.0571428571428,54,47,22,106,8,3,106
2023-04-14 01:00:00,47.25999999999998,32.9285714285714,412.6857142857141,1.9085714285714277,5.939999999999996,119.91428571428564,55,47,21,129,7,2,129
2023-04-14 02:00:00,47.44571428571426,32.87714285714284,372.85714285714266,1.165714285714285,5.4238095238095205,147.28571428571422,55,47,19,170,7,1,170
2023-04-14 03:00:00,46.771428571428544,32.26285714285713,338.5428571428569,0.5857142857142852,5.09333333333333,168.65714285714276,54,47,17,202,6,1,202
2023-04-14 04:00:00,45.67428571428569,31.44571428571427,319.542857142857,0.374285714285714,5.83333333333333,175.85714285714278,52,46,16,220,7,0,220
2023-04-14 05:00:00,46.12285714285712,31.782857142857125,314.9142857142855,0.5085714285714282,6.138095238095236,170.91428571428565,53,46,16,207,8,1,207
2023-04-14 06:00:00,47.37428571428569,32.65714285714284,311.4857142857141,0.6742857142857138,5.899999999999998,166.94285714285704,54,47,16,198,7,1,198
2023-04-14 07:00:00,48.25714285714282,33.26571428571427,309.25714285714264,0.7999999999999995,5.587619047619045,166.9142857142856,55,48,15,198,7,1,198
2023-04-14 08:00:00,48.41428571428569,33.35714285714283,308.99999999999983,0.908571428571428,5.44380952380952,169.9142857142856,56,48,15,205,7,1,205
2023-04-14 09:00:00,48.20285714285712,33.29428571428569,312.08571428571406,1.0999999999999992,5.5295238095238055,171.74285714285705,55,48,16,209,7,1,209
2023-04-14 10:00:00,48.42285714285712,33.46857142857141,316.1142857142856,1.382857142857142,5.3438095238095205,171.0857142857142,56,48,16,208,7,2,208
2023-04-14 11:00:00,47.85999999999997,33.11999999999998,331.22857142857123,1.8857142857142848,5.400952380952378,168.42857142857133,55,48,17,201,7,2,201
2023-04-14 12:00:00,47.95428571428568,33.28571428571426,351.5999999999998,2.388571428571427,5.589523809523806,162.4857142857142,55,48,18,192,7,3,192
2023-04-14 13:00:00,49.51428571428569,34.525714285714265,372.9714285714284,2.7428571428571416,6.232380952380948,150.6571428571428,58,50,19,174,8,3,174
2023-04-14 14:00:00,52.40571428571426,36.52285714285712,392.45714285714257,2.9171428571428555,6.291428571428568,132.31428571428563,61,52,20,148,8,4,148
2023-04-14 15:00:00,53.98285714285712,37.634285714285696,414.5999999999997,3.065714285714284,6.08285714285714,115.79999999999993,63,54,21,123,8,4,123
2023-04-14 16:00:00,54.8685714285714,38.31714285714284,433.1142857142855,3.125714285714284,5.565714285714282,106.5714285714285,64,55,22,110,7,4,110
2023-04-14 17:00:00,55.517142857142815,38.79142857142855,447.4285714285712,3.09142857142857,5.291428571428568,103.6571428571428,65,56,22,105,7,4,105
2023-04-14 18:00:00,55.8228571428571,39.0085714285714,459.0571428571426,2.9914285714285698,5.017142857142854,102.08571428571425,65,56,23,103,6,4,103
2023-04-14 19:00:00,55.6685714285714,38.87428571428569,463.9142857142854,2.808571428571427,4.791428571428568,102.2571428571428,65,56,23,103,6,4,103
2023-04-14 20:00:00,55.03999999999997,38.408571428571406,462.9999999999998,2.59142857142857,4.599999999999997,104.08571428571425,64,55,23,106,6,3,106
2023-04-14 21:00:00,54.099999999999966,37.68285714285712,462.8571428571426,2.408571428571427,4.408571428571427,104.39999999999996,63,54,23,106,6,3,106
2023-04-14 22:00:00,53.15428571428569,37.00285714285712,466.085714285714,2.308571428571427,4.1828571428571415,101.59999999999997,62,53,23,102,5,3,102
2023-04-14 23:00:00,51.59142857142854,35.88857142857141,471.0285714285712,2.3342857142857127,3.8228571428571407,91.48571428571424,60,52,24,91,5,3,91
2023-04-15 00:00:00,51.0285714285714,35.53142857142855,465.3428571428569,2.2314285714285704,3.7457142857142833,88.14285714285708,59,51,23,88,5,3,88
2023-04-15 01:00:00,53.83142857142854,37.39714285714284,442.5999999999998,1.799999999999999,4.274285714285712,100.62857142857138,62,54,22,101,5,2,101
2023-04-15 02:00:00,55.21999999999997,38.18285714285712,403.0285714285711,1.082857142857142,5.334285714285711,130.3714285714285,64,55,20,145,7,1,145
2023-04-15 03:00:00,52.66285714285712,36.23428571428569,366.94285714285695,0.5857142857142852,6.088571428571425,153.74285714285708,60,53,18,179,8,1,179
2023-04-15 04:00:00,48.16571428571426,33.0685714285714,343.88571428571413,0.4399999999999996,6.2171428571428535,163.85714285714278,55,48,17,194,8,1,194
2023-04-15 05:00:00,47.95142857142854,32.81142857142855,333.22857142857123,0.651428571428571,5.782857142857139,161.91428571428565,55,48,17,191,7,1,191
2023-04-15 06:00:00,48.99428571428568,33.528571428571404,326.6857142857141,0.9571428571428566,5.368571428571426,159.85714285714278,56,49,16,188,7,1,188
2023-04-15 07:00:00,51.177142857142826,35.08571428571427,325.8285714285712,1.2914285714285705,5.174285714285711,159.74285714285705,58,51,16,188,6,2,188
2023-04-15 08:00:00,52.819999999999965,36.308571428571405,331.4285714285712,1.6514285714285706,5.2085714285714255,160.9999999999999,61,53,17,190,7,2,190
2023-04-15 09:00:00,54.37142857142854,37.41142857142855,339.2285714285712,2.048571428571427,5.282857142857139,160.82857142857134,62,54,17,189,7,3,189
2023-04-15 10:00:00,53.61714285714282,36.95142857142855,347.85714285714266,2.45142857142857,5.571428571428568,159.6857142857142,62,54,17,188,7,3,188
2023-04-15 11:00:00,58.03428571428568,40.19999999999997,353.2857142857141,2.605714285714284,5.154285714285711,154.45714285714277,67,58,18,180,6,3,180
2023-04-15 12:00:00,64.11999999999996,44.58571428571426,358.4571428571427,2.677142857142856,4.419999999999997,146.62857142857135,74,64,18,169,6,3,169
2023-04-15 13:00:00,67.95714285714281,47.35142857142854,365.7428571428569,2.799999999999998,3.754285714285712,135.9714285714285,79,68,18,153,5,3,153
2023-04-15 14:00:00,65.86285714285711,45.91999999999997,378.685714285714,3.09142857142857,3.708571428571427,123.6571428571428,77,66,19,135,5,4,135
2023-04-15 15:00:00,64.72571428571425,45.19142857142855,390.7999999999998,3.282857142857141,3.4999999999999982,111.19999999999992,75,65,20,116,4,4,116
2023-04-15 16:00:00,63.70571428571424,44.42285714285711,399.4285714285712,3.299999999999998,3.291428571428569,102.48571428571422,74,64,20,104,4,4,104
2023-04-15 17:00:00,62.38285714285711,43.44285714285712,404.1714285714284,3.2085714285714264,3.0999999999999983,96.57142857142853,72,62,20,97,4,4,97
2023-04-15 18:00:00,61.102857142857104,42.5085714285714,406.7428571428569,3.1085714285714268,3.025714285714284,92.77142857142852,71,61,20,93,4,4,93
2023-04-15 19:00:00,60.27428571428568,41.934285714285686,405.8285714285712,2.9828571428571413,3.0742857142857125,92.82857142857138,70,60,20,93,4,4,93
2023-04-15 20:00:00,59.84285714285711,41.591428571428544,401.8285714285712,2.799999999999998,3.234285714285712,96.2571428571428,69,60,20,96,4,3,96
2023-04-15 21:00:00,59.171428571428535,41.13142857142855,398.685714285714,2.617142857142856,3.357142857142855,98.39999999999996,69,59,20,98,4,3,98
2023-04-15 22:00:00,58.15142857142854,40.44285714285712,401.6571428571426,2.517142857142856,3.4428571428571404,96.39999999999996,67,58,20,96,4,3,96
2023-04-15 23:00:00,56.794285714285685,39.52857142857141,395.1428571428569,2.348571428571427,3.245714285714284,91.91428571428564,66,57,20,92,4,3,92
2023-04-16 00:00:00,56.55999999999996,39.408571428571406,378.6571428571426,2.042857142857142,3.305714285714284,94.54285714285707,66,57,19,95,4,3,95
2023-04-16 01:00:00,58.685714285714255,40.77999999999998,355.9428571428569,1.5571428571428565,3.948571428571426,109.99999999999991,68,59,18,115,5,2,115
2023-04-16 02:00:00,60.75714285714282,41.97428571428569,335.7999999999998,0.9914285714285708,5.277142857142854,136.11428571428564,70,61,17,153,7,1,153
2023-04-16 03:00:00,60.685714285714255,41.72571428571426,316.4857142857141,0.5599999999999996,6.228571428571426,156.99999999999991,70,61,16,184,8,1,184
2023-04-16 04:00:00,59.0085714285714,40.54857142857141,306.2285714285713,0.4828571428571425,6.44285714285714,164.7714285714285,68,59,15,195,8,1,195
2023-04-16 05:00:00,58.30285714285711,40.0685714285714,304.91428571428554,0.6999999999999995,5.974285714285712,160.82857142857134,67,58,15,189,7,1,189
2023-04-16 06:00:00,58.114285714285685,39.99999999999998,305.82857142857125,0.9914285714285708,5.594285714285711,156.94285714285706,67,58,15,184,7,1,184
2023-04-16 07:00:00,58.19428571428568,40.20857142857141,309.25714285714264,1.2999999999999994,5.439999999999998,155.8285714285713,67,58,15,182,7,2,182
2023-04-16 08:00:00,57.91428571428568,40.15714285714284,315.17142857142835,1.6085714285714277,5.534285714285711,156.91428571428565,67,58,16,184,7,2,184
2023-04-16 09:00:00,56.50571428571425,39.23428571428569,321.4857142857141,1.8914285714285703,5.68285714285714,156.82857142857134,65,57,16,184,7,2,184
2023-04-16 10:00:00,56.15428571428568,39.01714285714283,326.85714285714266,2.117142857142856,5.951428571428568,155.34285714285704,65,56,16,181,7,3,181
2023-04-16 11:00:00,54.22571428571425,37.67714285714284,326.5142857142855,2.13142857142857,5.96285714285714,151.31428571428563,63,54,16,175,7,3,175
2023-04-16 12:00:00,51.87142857142855,36.065714285714265,325.6571428571427,2.077142857142856,5.819999999999997,145.7714285714285,60,52,16,167,7,3,167
2023-04-16 13:00:00,48.85714285714283,34.05428571428569,328.22857142857123,2.074285714285713,5.665714285714283,138.4857142857142,57,49,16,157,7,3,157
2023-04-16 14:00:00,47.8285714285714,33.35142857142856,337.4285714285712,2.2085714285714277,5.7171428571428535,129.74285714285708,56,48,17,144,7,3,144
2023-04-16 15:00:00,45.67999999999997,31.89142857142855,345.2285714285712,2.29142857142857,5.665714285714282,120.7714285714285,53,46,17,131,7,3,131
2023-04-16 16:00:00,43.35142857142854,30.24857142857141,350.08571428571406,2.2999999999999985,5.499999999999997,113.31428571428565,50,43,18,120,7,3,120
2023-04-16 17:00:00,41.11714285714283,28.659999999999982,352.2571428571427,2.182857142857141,5.299999999999997,108.1714285714285,48,41,18,112,7,3,112
2023-04-16 18:00:00,39.49142857142854,27.50857142857141,353.8285714285712,2.0257142857142845,5.334285714285711,106.34285714285708,46,39,18,109,7,3,109
2023-04-16 19:00:00,38.65142857142855,27.017142857142844,355.08571428571406,1.8999999999999988,6.177142857142854,109.91428571428564,45,39,18,115,8,2,115
2023-04-16 20:00:00,38.57428571428569,26.94857142857141,355.9999999999998,1.7742857142857134,4.711428571428568,118.51428571428563,45,39,18,127,6,2,127
2023-04-16 21:00:00,39.03999999999998,27.21714285714284,357.08571428571406,1.617142857142856,3.2361904761904747,128.0571428571428,45,39,18,141,4,2,141
2023-04-16 22:00:00,40.3685714285714,28.122857142857125,358.5999999999998,1.5257142857142847,2.460952380952379,136.25714285714275,47,40,18,153,3,2,153
2023-04-16 23:00:00,41.05142857142855,28.608571428571413,356.2857142857141,1.4485714285714275,3.966666666666665,143.5999999999999,48,41,18,164,5,2,164
2023-04-17 00:00:00,41.408571428571406,28.84857142857141,350.4571428571427,1.342857142857142,4.90285714285714,149.97142857142848,48,41,18,173,6,2,173
2023-04-17 01:00:00,44.99999999999997,31.27142857142855,342.3142857142855,1.165714285714285,5.4723809523809495,154.34285714285704,52,45,17,180,7,1,180
2023-04-17 02:00:00,51.27999999999997,35.534285714285694,334.5714285714284,1.008571428571428,5.603809523809521,158.34285714285704,59,51,17,186,7,1,186
2023-04-17 03:00:00,56.30571428571426,38.93714285714283,329.1999999999998,0.9171428571428566,5.830476190476189,175.94285714285706,65,56,16,220,7,1,220
2023-04-17 04:00:00,58.7885714285714,40.591428571428544,329.6571428571427,0.9914285714285708,6.138095238095236,140.51428571428562,68,59,16,160,8,1,160
2023-04-17 05:00:00,60.20857142857139,41.574285714285686,335.4285714285712,1.2085714285714275,5.747619047619045,83.56190476190471,69,60,17,84,7,2,84
2023-04-17 06:00:00,59.397142857142825,41.07142857142855,340.14285714285694,1.482857142857142,5.175238095238092,42.76190476190473,68,59,17,43,6,2,68
2023-04-17 07:00:00,57.88571428571426,40.062857142857126,340.8285714285712,1.8171428571428565,4.644761904761902,58.79999999999997,67,58,17,59,6,2,67
2023-04-17 08:00:00,57.325714285714255,39.64857142857141,338.25714285714264,2.2257142857142846,3.9333333333333313,64.7428571428571,66,57,17,65,5,3,66
2023-04-17 09:00:00,58.045714285714254,40.18285714285712,337.4285714285712,2.5314285714285703,4.0333333333333306,62.00952380952378,67,58,17,62,5,3,67
2023-04-17 10:00:00,58.84571428571425,40.79714285714283,340.17142857142835,2.694285714285713,4.605714285714283,45.62857142857139,68,59,17,46,6,3,68
2023-04-17 11:00:00,59.419999999999966,41.154285714285685,343.14285714285694,2.4199999999999986,5.775238095238092,85.9619047619047,69,59,17,86,7,3,86
2023-04-17 12:00:00,59.0685714285714,40.88285714285712,344.4285714285712,2.0799999999999987,6.485714285714282,145.71428571428564,68,59,17,167,8,3,167
2023-04-17 13:00:00,56.90285714285711,39.46857142857141,345.17142857142835,1.8485714285714276,6.497142857142854,181.5999999999999,66,57,17,234,8,2,234
2023-04-17 14:00:00,54.6685714285714,38.01714285714284,346.82857142857125,1.882857142857142,5.599999999999996,160.57142857142847,63,55,17,189,7,2,189
2023-04-17 15:00:00,52.5085714285714,36.51428571428569,347.99999999999983,1.8085714285714276,5.185714285714282,152.11428571428564,61,53,17,177,6,2,177
2023-04-17 16:00:00,51.23142857142855,35.56285714285711,347.99999999999983,1.699999999999999,5.651428571428569,148.91428571428565,59,51,17,172,7,2,172
2023-04-17 17:00:00,49.23714285714283,34.19714285714284,346.82857142857125,1.599999999999999,6.005714285714282,149.91428571428565,57,49,17,173,8,2,173
2023-04-17 18:00:00,47.77999999999997,33.20285714285712,345.34285714285693,1.4914285714285709,6.087619047619045,149.5714285714285,55,48,17,173,8,2,173
2023-04-17 19:00:00,46.79142857142854,32.50857142857141,343.7428571428569,1.4171428571428564,5.07333333333333,146.0857142857142,54,47,17,168,6,2,168
2023-04-17 20:00:00,45.90285714285712,31.862857142857123,341.99999999999983,1.3914285714285706,3.88190476190476,139.74285714285708,53,46,17,158,5,2,158
2023-04-17 21:00:00,44.87142857142855,31.102857142857125,340.08571428571406,1.3914285714285706,3.085714285714283,133.5999999999999,52,45,17,149,4,2,149
2023-04-17 22:00:00,44.18571428571426,30.57714285714284,338.9142857142855,1.4257142857142848,3.559047619047617,128.74285714285708,51,44,17,142,4,2,142
2023-04-17 23:00:00,43.17428571428569,29.871428571428552,339.6857142857141,1.4999999999999991,3.8933333333333313,123.9714285714285,50,43,17,135,5,2,135
2023-04-18 00:00:00,42.6085714285714,29.53142857142856,340.14285714285694,1.4657142857142849,3.77238095238095,122.71428571428564,49,43,17,133,5,2,133
2023-04-18 01:00:00,46.95999999999997,32.37714285714284,338.08571428571406,1.1999999999999993,3.436190476190473,128.6571428571428,54,47,17,142,4,1,142
2023-04-18 02:00:00,53.25142857142854,36.488571428571404,332.99999999999983,0.7999999999999995,4.488571428571425,141.42857142857133,61,53,17,161,6,1,161
2023-04-18 03:00:00,56.47142857142853,38.61714285714283,328.25714285714264,0.5171428571428567,5.447619047619044,151.7142857142856,64,56,16,176,7,1,176
2023-04-18 04:00:00,55.63142857142854,38.119999999999976,324.9142857142855,0.5257142857142854,5.832380952380949,156.25714285714275,64,56,16,183,7,1,183
2023-04-18 05:00:00,56.01142857142853,38.394285714285694,322.74285714285696,0.7742857142857138,5.220952380952379,155.9999999999999,64,56,16,182,7,1,182
2023-04-18 06:00:00,56.88285714285711,39.00285714285712,322.34285714285693,1.0914285714285707,5.549523809523807,156.42857142857133,65,57,16,183,7,1,183
2023-04-18 07:00:00,58.077142857142825,39.80571428571427,325.5142857142855,1.4257142857142848,5.928571428571426,158.99999999999991,66,58,16,187,7,2,187
2023-04-18 08:00:00,59.26857142857139,40.59714285714284,330.9142857142855,1.7999999999999992,6.180952380952378,163.08571428571418,68,59,17,193,8,2,193
2023-04-18 09:00:00,60.41999999999996,41.33428571428568,331.9714285714284,2.057142857142856,6.30380952380952,165.5714285714285,69,60,17,196,8,3,196
2023-04-18 10:00:00,60.55142857142854,41.494285714285695,322.9428571428569,2.134285714285713,6.344761904761901,165.25714285714275,69,61,16,196,8,3,196
2023-04-18 11:00:00,58.29428571428568,39.98285714285712,318.4857142857141,2.0657142857142845,6.097142857142853,161.6571428571428,67,58,16,191,8,3,191
2023-04-18 12:00:00,55.6828571428571,38.2485714285714,323.22857142857123,2.034285714285713,6.231428571428568,156.51428571428562,64,56,16,183,8,3,183
2023-04-18 13:00:00,53.84857142857139,37.06285714285712,334.02857142857124,2.108571428571427,6.639999999999997,149.82857142857134,62,54,17,173,8,3,173
2023-04-18 14:00:00,53.21142857142854,36.75142857142856,341.34285714285693,2.29142857142857,6.719999999999997,140.4857142857142,61,53,17,160,8,3,160
2023-04-18 15:00:00,52.13999999999997,36.07142857142855,348.05714285714265,2.382857142857141,6.099999999999996,128.5999999999999,60,52,17,142,8,3,142
2023-04-18 16:00:00,50.76285714285712,35.09142857142855,351.5999999999998,2.2999999999999985,5.474285714285711,115.4857142857142,58,51,18,123,7,3,123
2023-04-18 17:00:00,48.474285714285685,33.499999999999986,351.82857142857125,2.0999999999999988,4.7657142857142825,102.22857142857136,56,48,18,103,6,3,103
2023-04-18 18:00:00,46.98285714285712,32.51999999999998,349.9142857142855,1.9257142857142848,4.411428571428569,94.97142857142852,54,47,17,95,6,2,95
2023-04-18 19:00:00,47.58571428571425,32.859999999999985,344.9142857142855,1.765714285714285,4.665714285714283,98.6571428571428,55,48,17,99,6,2,99
2023-04-18 20:00:00,48.5085714285714,33.422857142857126,337.7428571428569,1.617142857142856,5.459999999999997,111.6857142857142,56,49,17,117,7,2,117
2023-04-18 21:00:00,48.3685714285714,33.25428571428569,331.7714285714284,1.5085714285714276,6.071428571428569,121.02857142857135,55,48,17,131,8,2,131
2023-04-18 22:00:00,46.7485714285714,32.24857142857141,327.71428571428555,1.4914285714285704,6.419999999999996,119.4571428571428,54,47,16,129,8,2,129
2023-04-18 23:00:00,45.26571428571426,31.182857142857124,331.5142857142855,1.525714285714285,5.388571428571426,119.14285714285708,52,45,17,128,7,2,128
2023-04-19 00:00:00,45.062857142857126,31.01714285714284,335.142857142857,1.448571428571428,4.361904761904759,125.14285714285708,52,45,17,137,5,2,137
2023-04-19 01:00:00,48.29428571428569,32.925714285714264,333.1142857142856,1.225714285714285,4.243809523809522,133.94285714285706,55,48,17,150,5,2,150
2023-04-19 02:00:00,50.99999999999997,34.51428571428569,321.3999999999998,0.8657142857142851,3.540952380952379,138.51428571428562,58,51,16,157,4,1,157
2023-04-19 03:00:00,51.79999999999997,34.85142857142856,312.1999999999998,0.6599999999999995,2.780952380952379,144.39999999999992,58,52,16,165,3,1,165
2023-04-19 04:00:00,50.8085714285714,34.2342857142857,308.0857142857141,0.6742857142857137,3.37238095238095,148.91428571428565,57,51,15,172,4,1,172
2023-04-19 05:00:00,50.23428571428569,33.908571428571406,307.74285714285696,0.908571428571428,5.12190476190476,152.51428571428562,57,50,15,177,6,1,177
2023-04-19 06:00:00,48.15714285714282,32.54285714285712,304.39999999999986,1.1914285714285706,5.30285714285714,156.57142857142847,54,48,15,183,7,1,183
2023-04-19 07:00:00,44.39142857142855,30.042857142857123,296.2571428571427,1.4999999999999991,5.475238095238092,161.42857142857133,50,44,15,190,7,2,190
2023-04-19 08:00:00,40.93428571428569,27.80571428571427,284.142857142857,1.8171428571428565,5.907619047619043,165.91428571428565,46,41,14,197,7,2,197
