date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-09-15,10.164404761904756,7.099880952380949,202.16309523809514,3.4059523809523786,1.0240476190476184,70.2880952380952,12,10,10,70,1,4,70
2022-09-16,14.101428571428563,9.804642857142852,221.87499999999986,3.199166666666665,1.1784523809523801,81.7380952380952,16,14,11,82,1,4,82
2022-09-17,17.714761904761893,12.288333333333327,244.9595238095237,3.0777380952380935,1.214166666666666,85.54404761904756,20,18,12,86,2,4,86
2022-09-18,17.565833333333323,12.238095238095232,250.22023809523796,3.3382142857142836,0.9523809523809518,85.49999999999994,20,18,13,85,1,4,85
2022-09-19,11.867142857142852,8.292499999999995,205.917857142857,3.3116666666666643,0.6792857142857138,70.29999999999997,14,12,10,70,1,4,70
2022-09-20,12.474761904761897,8.570714285714281,183.54761904761892,2.8521428571428555,0.8384523809523805,69.58928571428568,14,12,9,70,1,4,70
2022-09-21,11.795714285714277,8.116904761904758,179.6285714285713,2.8298809523809507,0.6447619047619043,73.48571428571425,14,12,9,73,1,4,73
2022-09-22,15.00357142857142,10.21821428571428,184.32619047619036,2.8723809523809507,0.6452380952380948,76.48214285714282,17,15,9,76,1,4,76
2022-09-23,14.350357142857135,9.878690476190469,187.3142857142856,3.1283333333333316,0.6527380952380949,71.24523809523805,16,14,9,71,1,4,71
2022-09-24,17.10107142857142,11.813928571428564,202.08809523809512,3.927619047619045,0.536785714285714,65.43452380952377,20,17,10,65,1,5,65
2022-09-25,17.467380952380942,12.107261904761899,222.3738095238094,4.294404761904759,0.5374999999999996,65.5083333333333,20,17,11,66,1,5,66
2022-09-26,17.556309523809514,12.095833333333326,229.5785714285713,4.199047619047616,0.9128571428571424,70.21309523809519,20,18,11,70,1,5,70
2022-09-27,16.09749999999999,11.157142857142851,239.86547619047607,3.212261904761903,0.523333333333333,76.66428571428567,19,16,12,77,1,4,77
2022-09-28,16.47345238095237,11.493928571428564,273.06547619047603,4.06503968253968,0.6235714285714281,75.02619047619042,19,16,14,75,1,5,75
2022-09-29,16.104166666666657,11.25369047619047,258.5738095238094,3.0742857142857125,0.5728571428571425,78.44999999999996,19,16,13,78,1,4,78
2022-09-30,17.092261904761894,11.951190476190469,277.3309523809522,3.7094047619047603,0.7958333333333328,71.69047619047615,20,17,14,72,1,5,72
2022-10-01,14.819523809523801,10.35011904761904,267.52976190476176,3.4651190476190457,0.6911904761904757,70.26666666666662,17,15,13,70,1,4,70
2022-10-02,17.391666666666655,12.143571428571422,262.45119047619033,2.868809523809522,0.8730952380952375,74.0178571428571,20,17,13,74,1,4,74
2022-10-03,14.92964285714285,10.454761904761899,293.2880952380951,4.655476190476187,1.0380952380952375,57.217857142857106,17,15,15,57,1,6,57
2022-10-04,15.312380952380943,10.5672619047619,209.68928571428557,4.831706349206346,0.8539285714285709,46.72142857142854,18,15,10,47,1,6,47
2022-10-05,18.54833333333332,12.662380952380945,178.93333333333325,3.5207142857142837,1.1476190476190469,56.88809523809521,21,19,9,57,1,4,57
2022-10-06,16.943214285714276,11.767976190476183,196.51547619047608,3.4783333333333313,0.8051190476190472,67.9583333333333,20,17,10,68,1,4,68
2022-10-07,17.66999999999999,12.253928571428565,205.0238095238094,5.044047619047617,0.6851190476190472,45.15714285714284,20,18,10,45,1,6,45
2022-10-08,19.537142857142847,13.582380952380944,199.30714285714274,3.5326190476190455,1.0436904761904755,70.1380952380952,23,20,10,70,1,4,70
2022-10-09,20.569166666666657,14.293928571428564,215.3988095238094,3.694523809523807,2.345476190476189,77.42976190476186,24,21,11,77,3,5,77
2022-10-10,16.54654761904761,11.540357142857134,214.3690476190475,2.906190476190474,1.6146428571428562,80.49166666666663,19,17,11,80,2,4,80
2022-10-11,13.05273809523809,9.109523809523804,184.02142857142846,3.3639285714285694,1.259761904761904,70.38095238095234,15,13,9,70,2,4,70
2022-10-12,15.427857142857135,10.732857142857137,178.8749999999999,3.720476190476188,1.0929761904761899,66.56904761904758,18,15,9,67,1,5,67
2022-10-13,15.338214285714278,10.673214285714279,174.84761904761896,3.4541666666666644,0.7427380952380948,65.4928571428571,18,15,9,65,1,4,65
2022-10-14,22.803571428571416,15.891190476190467,228.55595238095225,4.285793650793648,1.1599999999999993,69.88452380952377,26,23,11,70,1,5,70
2022-10-15,27.76821428571427,19.350595238095227,254.78452380952365,3.7460714285714265,1.4011904761904754,85.13809523809519,32,28,13,85,2,5,85
2022-10-16,21.905595238095227,15.308571428571419,244.4833333333332,4.067420634920633,1.421309523809523,79.80714285714281,26,22,12,80,2,5,80
2022-10-17,25.005952380952365,17.456666666666656,275.1916666666665,4.21051587301587,1.3703571428571422,74.22619047619044,29,25,14,74,2,5,74
2022-10-18,19.87392857142856,13.900833333333324,224.142857142857,3.7397619047619024,0.7759523809523805,73.37261904761901,23,20,11,73,1,5,73
2022-10-19,17.709761904761894,12.373571428571422,197.32142857142844,3.1977380952380936,0.49035714285714255,72.05952380952377,21,18,10,72,1,4,72
2022-10-20,18.3020238095238,12.792976190476182,213.92261904761892,3.849960317460315,0.7384523809523804,69.40476190476187,21,18,11,69,1,5,69
2022-10-21,14.380952380952372,10.02619047619047,185.6345238095237,3.2248809523809503,0.8882142857142852,71.52976190476186,17,14,9,72,1,4,72
2022-10-22,12.48119047619047,8.702023809523805,178.95833333333323,4.263214285714283,0.9117857142857138,75.29047619047616,15,12,9,75,1,5,75
2022-10-23,13.842976190476184,9.666428571428566,198.01071428571416,2.552857142857141,0.8802380952380947,75.15476190476186,16,14,10,75,1,3,75
2022-10-24,8.166428571428566,5.719285714285711,152.30119047619038,1.4259523809523802,0.5076190476190473,74.00119047619043,10,8,8,74,1,2,74
2022-10-25,15.410357142857135,10.78928571428571,216.79523809523798,6.327499999999996,1.0048809523809517,43.259523809523785,18,15,11,43,1,8,43
2022-10-26,39.88035714285712,27.916904761904746,306.4214285714284,4.073809523809522,3.606190476190474,80.54642857142852,47,40,15,81,5,5,81
2022-10-27,37.1788095238095,25.954880952380936,278.4833333333332,3.6720238095238074,2.6565476190476174,83.98571428571424,43,37,14,84,3,5,84
2022-10-28,22.254166666666652,15.485238095238087,242.36666666666653,3.7488492063492043,1.1830952380952373,79.7928571428571,26,22,12,80,1,5,80
2022-10-29,16.80559523809523,11.664523809523802,225.72857142857129,4.111746031746029,1.0920238095238088,74.27499999999996,19,17,11,74,1,5,74
2022-10-30,16.21464285714285,11.250476190476185,218.93214285714274,3.9894444444444424,1.0228571428571422,67.86547619047614,19,16,11,68,1,5,68
2022-10-31,15.555476190476183,10.833690476190469,214.46666666666655,4.108095238095236,1.1998809523809517,71.98452380952376,18,16,11,72,1,5,72
2022-11-01,17.12488095238094,11.928809523809518,243.12023809523794,4.443968253968252,1.2119047619047612,65.73214285714282,20,17,12,66,2,6,66
2022-11-02,20.35142857142856,14.200238095238086,233.3988095238094,4.816626984126981,1.3236904761904753,72.15714285714282,24,20,12,72,2,6,72
2022-11-03,23.80833333333332,16.624523809523797,263.78571428571416,4.4714682539682515,1.191666666666666,74.13214285714281,28,24,13,74,1,6,74
2022-11-04,24.83238095238094,17.26107142857142,244.00476190476175,4.601071428571426,1.139166666666666,71.92976190476186,29,25,12,72,1,6,72
2022-11-05,25.98083333333332,18.0445238095238,273.29047619047606,4.605753968253966,1.269761904761904,64.56785714285711,30,26,14,65,2,6,65
2022-11-06,23.216666666666654,16.16559523809523,265.5749999999999,4.615595238095235,1.3923809523809514,64.7428571428571,27,23,13,65,2,6,65
2022-11-07,28.067976190476173,19.519761904761893,275.98452380952364,4.778253968253965,1.6077380952380942,72.697619047619,33,28,14,73,2,6,73
2022-11-08,27.168928571428555,18.934166666666655,272.8023809523808,4.298888888888887,1.9145238095238086,82.58571428571425,32,27,14,83,2,5,83
2022-11-09,20.483452380952368,14.277857142857135,251.40357142857127,4.4662301587301565,1.5614285714285705,76.90238095238091,24,20,13,77,2,6,77
2022-11-10,18.838809523809513,13.039761904761898,221.82023809523798,4.217420634920632,1.3333333333333324,72.95714285714281,22,19,11,73,2,5,73
2022-11-11,20.467142857142843,14.13619047619047,231.90952380952368,4.817222222222219,1.3545238095238086,68.92023809523805,24,20,12,69,2,6,69
2022-11-12,24.849047619047607,17.306071428571418,260.81666666666655,4.41238095238095,1.8309523809523798,76.81428571428567,29,25,13,77,2,6,77
2022-11-13,23.94130952380951,16.68738095238094,253.82976190476177,3.781944444444442,1.2860714285714276,87.07499999999995,28,24,13,87,2,5,87
2022-11-14,20.969166666666656,14.555952380952371,266.22976190476174,4.361587301587298,1.0871428571428565,78.0773809523809,24,21,13,78,1,5,78
2022-11-15,20.716785714285702,14.377261904761896,259.57142857142844,4.875238095238092,1.4104761904761896,75.96547619047614,24,21,13,76,2,6,76
2022-11-16,22.570238095238082,15.639999999999992,265.2726190476189,4.549206349206346,1.5848809523809513,75.7178571428571,26,23,13,76,2,6,76
2022-11-17,22.250952380952366,15.3745238095238,255.05952380952365,3.91722222222222,1.7189285714285705,83.63809523809519,26,22,13,84,2,5,84
2022-11-18,21.004404761904752,14.498928571428563,221.9083333333332,3.4426984126984106,1.3773809523809515,90.13452380952377,24,21,11,90,2,4,90
2022-11-19,17.85488095238094,12.381190476190469,204.0595238095237,4.3839285714285685,1.5017857142857134,82.42976190476186,21,18,10,82,2,5,82
2022-11-20,18.394761904761896,12.727857142857134,193.91190476190465,4.448571428571426,1.646904761904761,80.97380952380948,21,18,10,81,2,6,81
2022-11-21,17.563928571428562,12.239285714285707,234.20595238095225,4.257936507936505,1.8829761904761895,81.75119047619043,20,18,12,82,2,5,82
2022-11-22,19.52999999999999,13.586547619047613,265.8761904761903,4.498730158730156,2.2638095238095226,84.51309523809519,23,20,13,85,3,6,85
2022-11-23,18.565833333333323,12.941785714285707,285.2321428571427,4.407619047619045,1.977499999999999,83.622619047619,22,19,14,84,2,6,84
2022-11-24,15.204404761904755,10.567976190476186,246.15714285714273,3.919444444444442,1.7451190476190466,90.87142857142851,18,15,12,91,2,5,91
2022-11-25,17.85999999999999,12.428809523809518,268.665476190476,4.7094444444444425,1.3920238095238087,83.96071428571425,21,18,13,84,2,6,84
2022-11-26,19.779642857142846,13.764285714285705,304.35952380952364,5.077420634920632,1.994047619047618,84.28690476190471,23,20,15,84,2,6,84
2022-11-27,17.959047619047606,12.449166666666658,268.6476190476189,4.528253968253966,1.8305952380952373,86.897619047619,21,18,13,87,2,6,87
2022-11-28,19.71821428571427,13.734404761904754,225.92142857142844,4.111626984126982,1.8382142857142847,84.13928571428566,23,20,11,84,2,5,84
2022-11-29,23.584999999999983,16.41559523809523,250.24642857142842,4.770277777777775,2.066190476190475,83.89999999999995,27,24,13,84,3,6,84
2022-11-30,25.94940476190475,18.077142857142846,281.2321428571427,4.676666666666664,2.24392857142857,82.51428571428566,30,26,14,83,3,6,83
2022-12-01,30.765357142857123,21.458095238095225,282.39523809523797,4.634484126984124,2.9235714285714267,85.72023809523803,36,31,14,86,4,6,86
2022-12-02,22.398690476190463,15.628452380952373,260.22976190476174,4.577579365079362,1.8685714285714274,82.14642857142853,26,22,13,82,2,6,82
2022-12-03,21.71595238095237,15.103809523809515,276.2285714285713,4.402142857142855,1.9019047619047609,80.46428571428567,25,22,14,80,2,6,80
2022-12-04,18.50547619047618,12.818571428571422,253.42499999999984,4.480753968253965,2.06142857142857,84.80119047619043,21,19,13,85,3,6,85
2022-12-05,20.259880952380943,14.104285714285707,264.9273809523808,4.646904761904759,1.9396428571428561,76.98214285714282,24,20,13,77,2,6,77
2022-12-06,21.880238095238084,15.222857142857132,278.6916666666665,4.991031746031743,2.162380952380951,77.62976190476186,25,22,14,78,3,6,78
2022-12-07,21.72095238095237,15.129523809523802,290.82619047619033,4.548968253968251,2.074999999999999,78.50714285714281,25,22,15,79,3,6,79
2022-12-08,20.175595238095227,14.048095238095229,301.6083333333332,4.926547619047616,1.961904761904761,78.36071428571424,23,20,15,78,2,6,78
2022-12-09,21.53892857142856,14.956785714285706,278.84999999999985,5.064484126984124,2.324285714285713,83.44880952380947,25,22,14,83,3,6,83
2022-12-10,24.810476190476177,17.245714285714275,295.84999999999985,5.1649999999999965,2.75690476190476,84.51666666666662,29,25,15,85,3,6,85
2022-12-11,29.58476190476189,20.613690476190463,315.27380952380935,4.667619047619045,3.0721428571428553,87.69404761904757,34,30,16,88,4,6,88
2022-12-12,34.21190476190474,23.86988095238094,352.8845238095236,4.933730158730156,3.0755952380952363,83.88809523809519,40,34,18,84,4,6,84
2022-12-13,17.719166666666656,12.363928571428564,178.00119047619037,1.3707142857142849,2.3071428571428556,69.03333333333329,21,18,9,69,3,2,69
2022-12-14,0.7892857142857138,0.5722619047619043,60.41666666666663,0.0,0.44166666666666643,31.16309523809522,1,1,3,31,1,0,31
2022-12-15,1.3636904761904753,0.9489285714285707,64.70357142857138,0.028571428571428543,0.2419047619047617,33.5940476190476,2,1,3,34,0,0,34
2022-12-16,40.393214285714265,28.22488095238094,331.3511904761903,4.549325396825394,2.280833333333332,86.48095238095233,47,40,17,86,3,6,86
2022-12-17,29.455833333333317,20.541309523809513,316.62261904761885,4.4528174603174575,2.269285714285713,86.04880952380948,34,29,16,86,3,6,86
