time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),Location
2022-09-01 00:00:00,17.21832728522176,11.987221369193692,215.0756883242664,2.2321813867320017,1.594184618179348,74.69883997230083,Shillong
2022-09-01 01:00:00,16.124541970142502,11.214351847350631,210.40462672626845,2.25009122480093,1.6745712003819526,74.54685247458232,Shillong
2022-09-01 02:00:00,14.397181527277862,9.987597874172405,201.03094371044827,2.243757539440773,1.768415769318268,74.58111175740108,Shillong
2022-09-01 03:00:00,13.029372134413716,9.01356235733805,189.70130015961487,2.152193628121607,1.7466034880319723,75.29083499685014,Shillong
2022-09-01 04:00:00,12.550677846374844,8.681552831312281,179.5236376886338,1.957029408986675,1.5489608615170247,76.88944518455277,Shillong
2022-09-01 05:00:00,12.962244321655817,8.991340001567238,172.80885555624053,1.7152710735028458,1.2526920065646066,79.18191178896029,Shillong
2022-09-01 06:00:00,14.071602936445617,9.781796352714608,171.02763563685517,1.5370695753162062,1.0138520710667889,81.76564652704681,Shillong
2022-09-01 07:00:00,15.476618139605618,10.748972736637436,174.43723162280756,1.528914941099122,0.9374920952149391,84.23455533067599,Shillong
2022-09-01 08:00:00,16.50440089487683,11.429124316735038,181.2646013336768,1.7449802932152338,1.0030851783644044,86.13337371130505,Shillong
2022-09-01 09:00:00,16.593741111095966,11.4573281529508,188.03845366076595,2.1759295559009693,1.1072346513935962,86.81625238098279,Shillong
2022-09-01 10:00:00,15.80970734494207,10.900673064957196,191.9858441657076,2.7787966952770526,1.164036653126693,85.62158005850881,Shillong
2022-09-01 11:00:00,14.834243994950342,10.237660688348909,193.55039150576584,3.524472797156273,1.1571680505748407,82.37407004909826,Shillong
2022-09-01 12:00:00,14.44836192941681,10.00179718122848,196.08237103489404,4.408681396577648,1.1136030080403283,77.704671781665,Shillong
2022-09-01 13:00:00,14.982278123546807,10.410161062726058,202.34475406394384,5.381969391590412,1.057362098321808,72.77534318904509,Shillong
2022-09-01 14:00:00,16.133457870387957,11.242644276262885,211.35826125623856,6.257159605529159,0.9989722140447272,68.68609888677744,Shillong
2022-09-01 15:00:00,17.223077574338127,12.019356388185535,218.99926605483196,6.738753405753602,0.9467178875616172,66.06707590431655,Shillong
2022-09-01 16:00:00,17.741637993299808,12.380483148452138,221.72574530153256,6.61800182318356,0.9046241960924408,64.99246864164589,Shillong
2022-09-01 17:00:00,17.738796719574744,12.364761802649042,219.3666014319797,5.9517887381590775,0.8625362462355908,65.05334682130038,Shillong
2022-09-01 18:00:00,17.688278480920147,12.316469191462495,214.58885250155203,5.02771967418083,0.8008541776996191,65.47134728392976,Shillong
2022-09-01 19:00:00,17.96506588273926,12.509923610002096,210.3744842099962,4.157533641198949,0.7058777304908155,65.31895398609734,Shillong
2022-09-01 20:00:00,18.513495616991,12.905462479846175,208.21348340892865,3.5162697834471635,0.5809309588542164,63.98348096398875,Shillong
2022-09-01 21:00:00,18.996553475683207,13.257855057791952,207.8322234382507,3.1240624563197663,0.4575698383383967,61.84421604601167,Shillong
2022-09-01 22:00:00,19.148127079579545,13.373806109080151,207.9706850508529,2.9083562496298923,0.3999938142858337,60.42085856235872,Shillong
2022-09-01 23:00:00,18.93917537278488,13.231882805007675,207.5491006618488,2.771947322599635,0.479750787961962,61.4006819371848,Shillong
2022-09-02 00:00:00,18.525751094823335,12.93853936305543,206.52065153727168,2.649471380437732,0.7198681893413185,65.20816470279436,Shillong
2022-09-02 01:00:00,18.151048424492053,12.657897210966322,205.45025817156863,2.5186432321125567,1.057056416468644,70.73817655227494,Shillong
2022-09-02 02:00:00,18.041812499257205,12.548110317797072,204.22741285694144,2.364032168189581,1.3605558715829478,76.45254649500676,Shillong
2022-09-02 03:00:00,18.280015236597897,12.67992572241949,201.6385156081945,2.1505485945738263,1.5035611378539742,81.50720932953902,Shillong
2022-09-02 04:00:00,18.72043224234715,12.97089015128589,196.68775569156315,1.8565267004217556,1.4396093513043953,85.82222619869094,Shillong
2022-09-02 05:00:00,19.02602588833926,13.192300126999122,190.09073254845,1.5179960392549685,1.2305817150461311,89.57684028586887,Shillong
2022-09-02 06:00:00,18.752750785410186,13.022615816915495,184.04486067055657,1.2270305829247476,0.9950717387475292,92.80868854781023,Shillong
2022-09-02 07:00:00,17.54225842455005,12.196240181892676,180.47647268366188,1.0893024318926343,0.8212519710132405,95.28864103072272,Shillong
2022-09-02 08:00:00,15.549186242349588,10.818800228522036,179.76090049495048,1.1816212110897373,0.7276790212233696,96.57456368211166,Shillong
2022-09-02 09:00:00,13.796235864378898,9.612077722698883,181.0852941150665,1.5177441837562755,0.7010806517086265,96.36268787217725,Shillong
2022-09-02 10:00:00,13.686338537338829,9.556509970226458,183.74272837141493,2.039250935342141,0.7424836978341598,94.88633997940276,Shillong
2022-09-02 11:00:00,15.743160653415142,11.004562964759588,187.8739754975594,2.6563978765271408,0.8607734781372643,92.89320934300272,Shillong
2022-09-02 12:00:00,18.930878577839525,13.22149316881071,194.0484486196516,3.3126151564614696,1.035883785046411,91.11279486462332,Shillong
2022-09-02 13:00:00,21.562852057058556,15.036849895947768,202.22671420864737,3.983876247334245,1.2097007573507106,89.80788376355684,Shillong
2022-09-02 14:00:00,22.77893757278637,15.871382247241815,211.1493647200344,4.603186054802512,1.3132667445582753,88.85492677464043,Shillong
2022-09-02 15:00:00,22.902104616018065,15.962847646620258,218.81118643438612,5.024458258366671,1.3041625267434922,88.09733419132859,Shillong
