time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2022-09-01T00:00,108.5,68.9,1220,64.2,37,3
2022-09-01T01:00,89.4,55.9,1117,59.5,33.7,11
2022-09-01T02:00,82.9,51.9,970,52.8,28.9,22
2022-09-01T03:00,72.4,41.8,768,42.7,23.8,43
2022-09-01T04:00,68,36.9,622,33.8,22.8,67
2022-09-01T05:00,63.6,32.9,473,24,23,97
2022-09-01T06:00,62.2,31,323,14.2,23,127
2022-09-01T07:00,60.5,29,267,10.6,21.4,136
2022-09-01T08:00,59.6,27.5,246,9.2,19.2,139
2022-09-01T09:00,59.5,26.2,256,12.2,17.5,132
2022-09-01T10:00,59.4,24.7,242,19.5,17.1,118
2022-09-01T11:00,58.1,23.7,238,30.2,17.5,96
2022-09-01T12:00,67.5,34.5,468,38.1,74.6,93
2022-09-01T13:00,81.5,45.3,605,42.8,87.4,80
2022-09-01T14:00,112.7,66.4,801,49.6,105.4,61
2022-09-01T15:00,144.4,88.5,1026,56.4,122.7,40
2022-09-01T16:00,161.6,101,1115,57,122.1,33
2022-09-01T17:00,163,102.4,1170,55.5,115.1,30
2022-09-01T18:00,172.8,109,1242,55.3,110.3,25
2022-09-01T19:00,183.9,117.1,1320,59.3,117.2,17
2022-09-01T20:00,192.3,123.9,1403,65,128.5,9
2022-09-01T21:00,198.4,128.1,1492,70,141.5,0
2022-09-01T22:00,201.6,130.9,1541,68.8,147.4,-3
2022-09-01T23:00,204.4,133.2,1576,65.2,151.6,-4
2022-09-02T00:00,108,70.1,1004,52.8,89.7,4
2022-09-02T01:00,93.1,60.1,901,47.1,77.9,12
2022-09-02T02:00,86.1,55.6,754,38.9,61.2,25
2022-09-02T03:00,70.5,43.7,579,29,43.8,48
2022-09-02T04:00,67.1,39.3,491,23.2,38.8,75
2022-09-02T05:00,68.7,38.1,422,18.3,37.8,108
2022-09-02T06:00,68.2,36.4,371,15.6,41.5,142
2022-09-02T07:00,66.6,35.9,376,18,49.3,152
2022-09-02T08:00,68.7,37.7,411,23.1,60.8,155
2022-09-02T09:00,72.2,40.3,466,31.4,75.6,149
2022-09-02T10:00,71.2,39.5,493,37.8,83.5,138
2022-09-02T11:00,68.2,37,520,44.8,90.5,120
2022-09-02T12:00,63.1,35.3,505,54.5,27.5,89
2022-09-02T13:00,76.1,45.5,1003,57.8,37.3,76
2022-09-02T14:00,96.6,59.4,1716,62.5,51.5,58
2022-09-02T15:00,122,76.1,2635,67.9,70.2,37
2022-09-02T16:00,149.5,94.5,3262,70.3,84.6,28
2022-09-02T17:00,172.3,109.9,3868,71.9,99.2,21
2022-09-02T18:00,183,116.9,4280,72.7,108.1,14
2022-09-02T19:00,181.1,115.7,4071,72.2,100.2,9
2022-09-02T20:00,166.2,107.3,3556,70.9,83.8,6
2022-09-02T21:00,143,92.2,2826,68.2,62.8,3
2022-09-02T22:00,128.5,82.9,2367,65.4,52.2,2
2022-09-02T23:00,111.5,71.7,1902,62.1,42.8,1
2022-09-03T00:00,85.4,54.1,1141,59.7,29.3,5
2022-09-03T01:00,71,43.9,1011,52.5,26.5,12
2022-09-03T02:00,64.7,39.7,825,42.2,22.4,22
2022-09-03T03:00,53.4,29.7,597,29.9,18.7,41
2022-09-03T04:00,48.7,25.5,475,23.5,19.1,62
2022-09-03T05:00,50.2,25.1,373,18.2,21.1,86
2022-09-03T06:00,50.9,23.9,277,13.5,22.6,112
2022-09-03T07:00,50.2,22.6,241,11.1,21,122
2022-09-03T08:00,51.7,22.5,233,10,18.1,127
2022-09-03T09:00,52,21.7,255,12.7,15.6,124
2022-09-03T10:00,51.1,20.5,277,20.3,15.8,111
2022-09-03T11:00,48.9,19.6,315,31.2,17,90
2022-09-03T12:00,50.9,23.6,441,41.9,20.4,66
2022-09-03T13:00,61.7,33.3,1053,47,33.3,57
2022-09-03T14:00,88.2,51.5,1922,54.4,51.7,44
2022-09-03T15:00,115.9,70.1,2842,63,70.5,28
2022-09-03T16:00,130.4,78.9,3108,67.8,74.6,18
2022-09-03T17:00,130.4,78.7,3170,71.7,73.7,8
2022-09-03T18:00,137.8,83.6,3078,73.1,69.4,0
2022-09-03T19:00,131.8,81.5,2895,69.2,64.8,-1
2022-09-03T20:00,118.3,73.3,2601,62.4,58.3,1
2022-09-03T21:00,108.5,67.1,2174,54.3,49.3,4
2022-09-03T22:00,96.2,58.8,1851,51.5,43,4
2022-09-03T23:00,82.4,49.5,1509,49.9,36.7,4
2022-09-04T00:00,73.3,43.4,1037,50.8,28.8,6
2022-09-04T01:00,61,34.1,912,45.3,26.1,12
2022-09-04T02:00,57.6,32.6,733,37.4,22.4,21
2022-09-04T03:00,51.9,25.1,521,27.5,18.5,38
2022-09-04T04:00,50.3,21.4,417,21.6,17.7,57
2022-09-04T05:00,53.4,21.1,336,16.4,18,79
2022-09-04T06:00,56.5,21.8,265,11.8,18.4,104
2022-09-04T07:00,59.1,23.9,238,9.9,17.8,117
2022-09-04T08:00,57.7,23.5,233,9.4,17,126
2022-09-04T09:00,57.6,24.2,266,13.6,16.8,127
2022-09-04T10:00,56.5,23.9,317,22.6,18,115
2022-09-04T11:00,53.9,23.2,391,35.2,20,94
2022-09-04T12:00,42,21.5,498,50.3,19.3,64
2022-09-04T13:00,58.7,33.3,847,61,23.1,48
2022-09-04T14:00,76.8,45.9,1339,76.1,28.5,26
2022-09-04T15:00,85.7,52,1792,89.1,33.5,3
2022-09-04T16:00,88.9,54.4,1791,86.8,33.5,-1
2022-09-04T17:00,84.8,51.9,1619,78.6,31.8,2
2022-09-04T18:00,69.8,41.8,1321,67.2,28.8,7
2022-09-04T19:00,56.7,32.4,1078,61.4,26.4,8
2022-09-04T20:00,49.2,26.3,795,56,23.5,10
2022-09-04T21:00,46.8,23.7,511,48.8,21.3,12
2022-09-04T22:00,47.6,23.7,440,42.7,22.1,14
2022-09-04T23:00,50.5,25.3,446,36.2,24.2,17
2022-09-05T00:00,54.6,28.1,531,42.2,23.1,9
2022-09-05T01:00,55.2,27.2,527,39,22.4,14
2022-09-05T02:00,58.2,29.2,520,34.3,21.4,22
2022-09-05T03:00,55.6,22.4,493,28.3,22.1,37
2022-09-05T04:00,56.3,22.6,444,24.5,26.4,55
2022-09-05T05:00,62.6,26.2,379,21,32.5,77
2022-09-05T06:00,65.7,28.1,310,17.4,37.4,104
2022-09-05T07:00,61.9,28.1,280,14.1,35.3,122
2022-09-05T08:00,58,27.4,263,11,30.5,139
2022-09-05T09:00,55.8,27.1,281,14.1,25.5,147
2022-09-05T10:00,55.4,27.4,275,26,24.6,135
2022-09-05T11:00,56,28.1,280,43.3,25,113
2022-09-05T12:00,61.7,31.4,405,48.7,27,99
2022-09-05T13:00,83.4,47.6,1088,61.7,40.2,78
2022-09-05T14:00,112.9,68,2066,80,59.2,49
2022-09-05T15:00,139.2,86.4,3342,98.3,86,17
2022-09-05T16:00,163.4,103.4,4131,100.8,104.8,8
2022-09-05T17:00,187.7,120.1,4874,97.7,124.1,6
2022-09-05T18:00,210.5,136,5720,92.9,149.2,5
2022-09-05T19:00,228.6,148.1,6220,91.6,169.6,3
2022-09-05T20:00,248.7,162.5,6623,90.3,190.4,1
2022-09-05T21:00,276.6,182.5,7014,87.8,207.8,0
2022-09-05T22:00,288.7,192.3,7308,80.8,210.5,0
2022-09-05T23:00,285.9,190.5,7539,72.2,206.2,0
2022-09-06T00:00,296.2,195.6,6559,179,194.9,0
2022-09-06T01:00,211.9,138.8,5464,171.9,158.4,3
2022-09-06T02:00,167.6,109,3904,161.3,106.4,7
2022-09-06T03:00,122.9,75.9,2106,137.4,51.5,25
2022-09-06T04:00,96.2,54.4,1340,104.9,37.8,56
2022-09-06T05:00,82,42.7,831,64.2,37,97
2022-09-06T06:00,71.7,35.4,393,22.4,37.8,141
2022-09-06T07:00,66.4,32.5,228,9.9,33.2,159
2022-09-06T08:00,64.3,31.5,217,7.4,28.5,170
2022-09-06T09:00,62.2,30.7,282,13.6,24.5,168
2022-09-06T10:00,61.2,30.5,301,26.8,23.5,150
2022-09-06T11:00,61.7,31.1,350,46.7,24,120
2022-09-06T12:00,58.4,31.7,480,57.7,26.5,94
2022-09-06T13:00,77.3,45.8,1049,67.4,37.2,77
2022-09-06T14:00,99.7,61.5,1863,81.3,52.5,53
2022-09-06T15:00,122,76.8,2853,95.1,73.4,27
2022-09-06T16:00,138.8,88.5,3364,96.8,87.6,20
2022-09-06T17:00,154.6,98.7,3784,94.3,101.6,18
2022-09-06T18:00,169.5,108.3,4215,91.2,120.3,17
2022-09-06T19:00,183,116.6,4385,91.3,133.8,13
2022-09-06T20:00,200.7,128.5,4456,92.2,146.9,9
2022-09-06T21:00,220.7,142,4674,93,166.8,4
2022-09-06T22:00,244.9,158.3,5182,88.7,190.8,1
2022-09-06T23:00,270.1,176,5833,82.9,218.2,0
2022-09-07T00:00,198.4,126.2,2958,113.9,118.8,16
2022-09-07T01:00,203.5,130.9,2628,114.9,107.4,23
2022-09-07T02:00,176.5,112.7,2156,116.1,91.2,34
2022-09-07T03:00,126.2,76.4,1547,107.7,71.7,57
2022-09-07T04:00,100.6,57.7,1164,85.9,62.2,86
2022-09-07T05:00,85.2,46.9,804,55.9,54.8,121
2022-09-07T06:00,75,40.3,451,24,46.1,160
2022-09-07T07:00,69.6,37.1,334,13.9,39.3,177
2022-09-07T08:00,66.6,35.6,311,10.5,33,187
2022-09-07T09:00,64.7,34.7,326,13.4,27,187
2022-09-07T10:00,63.8,34,292,21.7,24.9,174
2022-09-07T11:00,64.5,34.5,267,34.9,24.5,152
2022-09-07T12:00,70.1,38.9,428,49.3,26.9,117
2022-09-07T13:00,81.5,48.7,660,57.3,29.2,99
2022-09-07T14:00,92.7,57,994,68.6,32.8,73
2022-09-07T15:00,94.5,58,1454,81.1,41.3,43
2022-09-07T16:00,101.3,62.2,1798,85.8,53.5,31
2022-09-07T17:00,121.1,73.8,2152,88.4,68.8,24
2022-09-07T18:00,143.4,87.8,2478,88.8,84.7,17
2022-09-07T19:00,164.4,101.5,2542,86.5,89.8,14
2022-09-07T20:00,179.3,111.8,2497,82.2,91.2,13
2022-09-07T21:00,169.5,107.1,2344,75.6,88.6,13
2022-09-07T22:00,154.6,98.7,2147,69.1,81.8,13
2022-09-07T23:00,147.6,95.2,1885,61.6,71.7,15
2022-09-08T00:00,148.5,96.4,1607,58.7,60.3,19
2022-09-08T01:00,161.6,105,1556,69.8,55.7,22
2022-09-08T02:00,164.8,107.6,1575,87.4,53,27
2022-09-08T03:00,145.8,94.1,1502,97.9,52.7,46
2022-09-08T04:00,115,72.2,1249,83,57.2,80
2022-09-08T05:00,96.4,57.2,904,56.7,64.4,125
2022-09-08T06:00,88,50.6,541,27.5,69.3,177
2022-09-08T07:00,81,46.8,443,18.4,64.3,202
2022-09-08T08:00,78,45.6,429,14.6,55,219
2022-09-08T09:00,75.9,44.9,449,16.6,44.9,228
2022-09-08T10:00,72.9,43.7,405,22.9,41.8,222
2022-09-08T11:00,71.7,43.4,363,33.5,40.7,206
2022-09-08T12:00,75.2,46.3,481,44.3,39.5,162
2022-09-08T13:00,110.8,72.4,1135,63,52.4,131
2022-09-08T14:00,144.4,95.9,2073,89.6,70.9,86
2022-09-08T15:00,167.2,112.5,3320,119.6,96.6,36
2022-09-08T16:00,190.9,129.5,4212,131.9,117.1,17
2022-09-08T17:00,221.2,150.4,5103,139.4,138.6,7
2022-09-08T18:00,246.8,168.1,5816,143.7,155.2,0
2022-09-08T19:00,259.8,177.4,5770,142.1,151.9,0
2022-09-08T20:00,266.4,182.1,5369,136.8,139.4,0
2022-09-08T21:00,241.2,165.3,4577,128.6,118.1,0
2022-09-08T22:00,203.5,139.2,3768,124.1,98.9,0
2022-09-08T23:00,175.6,120.1,2777,119.5,76.7,0
2022-09-09T00:00,166.2,114.3,2018,90.1,59.2,16
2022-09-09T01:00,161.6,110.8,1872,93.5,60.2,20
2022-09-09T02:00,158.3,109,1662,98.1,61.5,25
2022-09-09T03:00,138.3,94.3,1357,95,63,47
2022-09-09T04:00,112.7,75.9,1110,77.9,63.8,84
2022-09-09T05:00,88.2,57.6,845,53,64.6,132
2022-09-09T06:00,80.3,52.2,578,26.2,63.5,187
2022-09-09T07:00,78.7,51.2,497,18.2,59.5,211
2022-09-09T08:00,80.1,52.5,483,15.9,53.7,227
2022-09-09T09:00,79.2,52.2,493,18,48.2,235
2022-09-09T10:00,78,51.5,460,21.5,47.8,233
2022-09-09T11:00,77.1,51.1,430,27.7,49.5,222
2022-09-09T12:00,100.6,67.1,607,46.8,56,211
2022-09-09T13:00,143.9,97.8,1257,76.4,63.8,164
2022-09-09T14:00,182.1,124.8,2176,118.4,74.9,96
2022-09-09T15:00,191.4,131.8,3048,160.1,84.8,24
2022-09-09T16:00,180.7,125.3,3094,166.4,83.7,4
2022-09-09T17:00,168.6,116.6,2838,160.3,78.3,0
2022-09-09T18:00,153.7,106.4,2411,147.9,70.8,0
2022-09-09T19:00,139.7,96.9,2133,139.6,67.3,0
2022-09-09T20:00,126.7,87.5,1818,129.4,64.2,0
2022-09-09T21:00,116.6,81,1435,114.6,59.4,1
2022-09-09T22:00,113.6,78.7,1202,102.8,54.6,5
2022-09-09T23:00,110.1,76.1,997,90.2,49.2,10
2022-09-10T00:00,87.1,59.1,746,69.5,43,23
2022-09-10T01:00,84.1,57,741,64.1,45.2,29
2022-09-10T02:00,75.9,51.1,734,56.3,48.2,39
2022-09-10T03:00,68.9,46.3,704,46,51.6,58
2022-09-10T04:00,65.4,43.8,650,39.1,53,79
2022-09-10T05:00,64.5,43.2,580,32.4,53.8,105
2022-09-10T06:00,65.7,44.2,507,25.5,53.8,139
2022-09-10T07:00,70.3,47.5,486,21.9,51.8,163
2022-09-10T08:00,68.5,46.3,482,19.5,48.9,186
2022-09-10T09:00,68.5,46.3,495,20.7,47.3,206
2022-09-10T10:00,69.6,46.9,446,23.5,49.1,213
2022-09-10T11:00,70.8,47.8,388,28.8,52.7,213
2022-09-10T12:00,65.4,44.4,517,43.2,47,163
2022-09-10T13:00,93.4,64.5,1110,72,55.3,121
2022-09-10T14:00,121.1,84.1,1948,112.8,66.9,62
2022-09-10T15:00,142.5,98.7,2721,151.7,77.1,1
2022-09-10T16:00,143,99.2,2712,153.6,75.8,0
2022-09-10T17:00,129,89.4,2409,142.2,69.8,0
2022-09-10T18:00,113.2,78.5,1946,124.9,61.5,0
2022-09-10T19:00,99.7,68.9,1665,117.3,57.2,0
2022-09-10T20:00,91.5,63.3,1366,109.8,53,0
2022-09-10T21:00,87.1,60.5,1027,96.7,47.5,1
2022-09-10T22:00,83.6,57.7,854,81.1,43.3,10
2022-09-10T23:00,79.4,54.8,727,62.6,39.2,22
2022-09-11T00:00,81.7,56.6,758,60.7,39.4,20
2022-09-11T01:00,84.3,58.7,746,56.8,41.2,26
2022-09-11T02:00,72.6,50.2,727,51.2,43.8,34
2022-09-11T03:00,63.6,43.5,682,43.1,47,52
2022-09-11T04:00,56.2,38.2,618,36.5,49.2,72
2022-09-11T05:00,57,38.3,537,29.4,51.1,98
2022-09-11T06:00,56.8,37.7,450,21.8,51.8,129
2022-09-11T07:00,56.2,37.3,420,18,49.3,150
2022-09-11T08:00,54.1,35.9,408,15.6,45.1,170
2022-09-11T09:00,53.2,35.5,409,16.5,41.3,185
2022-09-11T10:00,53,35.5,399,21.2,41.9,184
2022-09-11T11:00,53.2,35.9,394,28.9,44.2,176
2022-09-11T12:00,43,29.3,452,38.8,39.3,139
2022-09-11T13:00,51,35.2,661,48.6,40.7,116
2022-09-11T14:00,58.2,40.5,959,62.4,42.7,83
2022-09-11T15:00,62.2,43.3,1310,76.6,45.5,46
2022-09-11T16:00,68.2,47.6,1490,79.8,47.9,32
2022-09-11T17:00,73.3,51.1,1632,79.2,50.5,24
2022-09-11T18:00,76.1,53.1,1699,76.4,51.9,18
2022-09-11T19:00,75.4,52.6,1599,73,50,16
2022-09-11T20:00,73.1,51.1,1405,68.2,46.5,16
2022-09-11T21:00,70.8,49.4,1171,62.9,42.8,16
2022-09-11T22:00,69.2,48.2,1072,61.5,41.7,13
2022-09-11T23:00,69.6,48.4,1000,61.1,41.4,10
2022-09-12T00:00,79.9,55.8,1083,66.9,43.4,9
2022-09-12T01:00,91.3,63.8,1060,64.9,46.3,20
2022-09-12T02:00,91.5,63.8,1025,62,50.5,36
2022-09-12T03:00,73.6,51.1,939,55.2,54.5,61
2022-09-12T04:00,60.3,41.7,816,46,54.6,84
2022-09-12T05:00,53.9,37.5,661,34.5,53.3,111
2022-09-12T06:00,54.4,37.8,500,22.4,51,143
2022-09-12T07:00,53.3,37,455,17.9,48.8,164
2022-09-12T08:00,53.1,36.8,448,15.9,46,183
2022-09-12T09:00,52.2,36.2,461,17.7,43.9,198
2022-09-12T10:00,51.3,35.6,423,21.9,44.7,200
2022-09-12T11:00,52.3,36.3,383,28.7,46.8,196
2022-09-12T12:00,45.2,31.2,470,39.2,35.8,130
2022-09-12T13:00,61.5,42.8,983,54.8,44,104
2022-09-12T14:00,84.1,58.7,1712,77.1,55.5,67
2022-09-12T15:00,100.1,70.1,2503,100.1,67.4,26
2022-09-12T16:00,111.8,78.2,2799,105.7,70.8,12
2022-09-12T17:00,120.1,84.1,2949,105.5,71.5,5
2022-09-12T18:00,123.4,86.4,2869,102.1,68.4,0
2022-09-12T19:00,107.3,74.5,2485,98.9,61.4,0
2022-09-12T20:00,91,62.2,1891,94,51.4,0
2022-09-12T21:00,76.8,51.3,1198,84.6,41.3,0
2022-09-12T22:00,62.9,41,907,73.7,39.3,3
2022-09-12T23:00,50.9,32.9,711,60.5,40,7
2022-09-13T00:00,28.3,18.2,333,20.7,34.8,36
2022-09-13T01:00,31.5,20.6,375,23.2,38,35
2022-09-13T02:00,29.3,19.2,435,26.6,42.4,34
2022-09-13T03:00,27,17.5,480,29,45.7,38
2022-09-13T04:00,28.9,18.7,457,27.1,43.8,50
2022-09-13T05:00,33.3,21.2,405,23.3,39.8,68
2022-09-13T06:00,34.7,21.5,342,18.5,34,90
2022-09-13T07:00,33.8,20.7,316,15.6,30,106
2022-09-13T08:00,33.6,20.8,297,12.9,25.9,121
2022-09-13T09:00,34.2,21.4,290,12.9,22.2,131
2022-09-13T10:00,32.2,20.7,290,17.4,21.7,127
2022-09-13T11:00,31.2,20.5,299,24.5,22.5,115
2022-09-13T12:00,26,16.9,354,32.7,20.2,78
2022-09-13T13:00,31.5,20.8,485,39.8,24.5,66
2022-09-13T14:00,39.1,26.5,671,50,30.8,49
2022-09-13T15:00,42.3,28.7,866,61.5,38,30
2022-09-13T16:00,44.6,30.4,923,66.4,41.5,23
2022-09-13T17:00,46.6,31.9,937,69.7,44.2,19
2022-09-13T18:00,47.5,32.6,900,69.4,45.2,17
2022-09-13T19:00,47,32.2,817,64.2,43.2,18
2022-09-13T20:00,47.3,32.4,695,55.6,39.5,21
2022-09-13T21:00,47,32.1,554,44.4,34.7,25
2022-09-13T22:00,45.2,30.6,496,37.4,32,27
2022-09-13T23:00,43.5,29.3,458,30.7,29.5,29
2022-09-14T00:00,39.9,26.8,399,23.4,29.6,34
2022-09-14T01:00,38.9,26.2,404,23.6,29.9,38
2022-09-14T02:00,36.1,24.2,411,24,30.1,44
2022-09-14T03:00,29.2,18.8,417,24.6,29.2,51
2022-09-14T04:00,27.1,16.1,414,25.4,26.1,56
2022-09-14T05:00,23.5,13.5,408,26.2,21.9,60
2022-09-14T06:00,28.3,17.9,404,27.7,18.1,64
2022-09-14T07:00,27.8,17.9,406,28.8,18.7,66
2022-09-14T08:00,30,20,410,30,21,66
2022-09-14T09:00,30.9,21.1,425,32.4,23.1,64
2022-09-14T10:00,30.6,20.9,446,35.3,22.4,59
2022-09-14T11:00,29,20,474,38.8,20.8,51
2022-09-14T12:00,31.1,20.5,396,39,30,64
2022-09-14T13:00,37.4,24.9,471,44.2,30.9,55
2022-09-14T14:00,39.6,26.5,577,51.5,32.2,41
2022-09-14T15:00,37.7,25.3,662,57,33,29
2022-09-14T16:00,31.1,20.6,633,54.5,32.4,29
2022-09-14T17:00,25.7,17.1,556,48.3,31.2,32
2022-09-14T18:00,23.2,15.5,456,39.2,29,39
2022-09-14T19:00,22,14.8,408,32.2,26.8,44
2022-09-14T20:00,21.6,14.7,365,24.5,24,49
2022-09-14T21:00,21.1,14.5,324,16.7,20.4,55
2022-09-14T22:00,20.7,14.4,299,13.6,17.5,58
2022-09-14T23:00,18.7,13,282,12.2,14.5,61
2022-09-15T00:00,20.5,14.3,312,14.3,13.6,57
2022-09-15T01:00,20.7,14.4,350,18.5,15.6,54
2022-09-15T02:00,21,14.5,403,24.2,18.5,49
2022-09-15T03:00,22.4,15.3,447,28.9,21.6,49
2022-09-15T04:00,23.2,15.4,429,26.2,22.7,60
2022-09-15T05:00,24.4,15.9,387,20.6,23.1,78
2022-09-15T06:00,25.3,16.5,351,16.5,24.1,93
2022-09-15T07:00,25.6,17.1,366,19.6,25.8,91
2022-09-15T08:00,27.8,19.4,400,25.6,27.8,82
2022-09-15T09:00,31.2,21.7,440,33.2,30,71
2022-09-15T10:00,32.1,22.1,447,36.6,31.1,68
2022-09-15T11:00,29.7,20.3,446,39.2,31.9,66
2022-09-15T12:00,37.6,26.1,455,43.3,36.2,79
2022-09-15T13:00,53.8,37.6,1007,57,44.5,59
2022-09-15T14:00,82,57.3,1786,76.4,56.1,30
2022-09-15T15:00,97.8,68.5,2506,95.6,67.3,0
2022-09-15T16:00,100.8,70.5,2503,98.2,68.4,0
2022-09-15T17:00,89.6,62.9,2229,95.2,65.9,0
2022-09-15T18:00,74.7,52.3,1790,88.4,60.7,2
2022-09-15T19:00,57.2,39.9,1483,82.8,55.8,4
2022-09-15T20:00,47.7,33.4,1140,75.8,49.7,7
2022-09-15T21:00,45.8,32,801,66.5,43.4,11
2022-09-15T22:00,46.3,32.5,727,60,41.5,13
2022-09-15T23:00,48.7,34,751,53.5,41.2,14
2022-09-16T00:00,95.9,67.3,1312,74.1,47.8,1
2022-09-16T01:00,92.9,65,1180,68.8,50.5,9
2022-09-16T02:00,69.4,47.3,991,61.2,54.2,22
2022-09-16T03:00,65.9,43.8,763,50,56,46
2022-09-16T04:00,66.4,43.1,646,40.8,52.1,74
2022-09-16T05:00,69.8,45.8,552,30.7,45.3,108
2022-09-16T06:00,72.2,47.4,465,20.8,37.7,147
2022-09-16T07:00,74.7,49.1,433,17,34.6,168
2022-09-16T08:00,75.7,50.2,427,15.6,32.7,185
2022-09-16T09:00,76.8,51.5,444,19.1,32,188
2022-09-16T10:00,77.8,52.5,473,29,33.5,167
2022-09-16T11:00,75.2,51.3,518,43.1,36.4,132
2022-09-16T12:00,63.8,43.8,580,56.1,36.9,89
2022-09-16T13:00,68,46.9,745,59.4,37.8,74
2022-09-16T14:00,64.3,44.5,980,64,39.2,52
2022-09-16T15:00,60.5,42.1,1252,67.7,41.2,28
2022-09-16T16:00,64.5,45.1,1384,66.6,43,21
2022-09-16T17:00,63.8,44.5,1483,63.3,45,20
2022-09-16T18:00,55.3,38.6,1516,58.2,46.8,20
2022-09-16T19:00,47.7,33.4,1412,53.2,46.3,20
2022-09-16T20:00,45.4,31.8,1231,47.5,45,22
2022-09-16T21:00,46,32.1,1045,43.9,44.7,22
2022-09-16T22:00,47.5,33.2,1024,47.8,47,17
2022-09-16T23:00,50.5,35.3,1055,55.1,50.5,10
2022-09-17T00:00,99.2,68.7,1768,85.8,78.2,0
2022-09-17T01:00,115.9,80.1,1813,94.4,81.7,5
2022-09-17T02:00,123.9,85,1872,106.5,86.6,12
2022-09-17T03:00,121.5,82,1816,110.8,89.6,36
2022-09-17T04:00,116.4,76.8,1558,95.1,86.2,73
2022-09-17T05:00,111.8,71.9,1185,69.4,79.9,122
2022-09-17T06:00,101.3,62.9,787,40.8,71.7,180
2022-09-17T07:00,100.4,61.7,671,29.8,66.7,213
2022-09-17T08:00,101.5,62.6,642,23.5,62,242
2022-09-17T09:00,101.5,62.6,661,25.2,58.5,260
2022-09-17T10:00,101.3,62.4,687,36.8,59.7,252
2022-09-17T11:00,103.1,63.6,743,55.7,63.1,229
2022-09-17T12:00,97.3,64,835,90.4,38.7,104
2022-09-17T13:00,105,71,927,92.4,40.7,89
2022-09-17T14:00,102.4,70.3,1059,95.3,43.4,68
2022-09-17T15:00,93.6,64.7,1239,99.4,47.3,42
2022-09-17T16:00,91.5,63.6,1371,102.7,50.2,27
2022-09-17T17:00,96.6,67.1,1506,106.1,53.1,13
2022-09-17T18:00,99.4,68.7,1625,109.2,56.5,0
2022-09-17T19:00,101.7,70.1,1632,109.7,58.2,0
2022-09-17T20:00,106.4,73.1,1592,109.1,59.3,0
2022-09-17T21:00,111.1,75.9,1529,107.5,61.2,0
2022-09-17T22:00,112.2,76.4,1482,105.4,63.4,0
2022-09-17T23:00,115,78,1429,102.7,65.8,0
2022-09-18T00:00,145.3,100.4,2110,113.7,109.8,0
2022-09-18T01:00,152.7,105.2,2053,117.8,107.5,6
2022-09-18T02:00,148.5,102,1967,123.2,104.1,16
2022-09-18T03:00,137.4,93.1,1753,118,95.6,44
2022-09-18T04:00,117.1,78,1450,94.3,83.7,88
2022-09-18T05:00,93.1,61,1065,60.1,68.7,145
2022-09-18T06:00,87.3,56.8,652,24,50.8,202
2022-09-18T07:00,81.7,52.4,501,12.9,41.2,216
2022-09-18T08:00,78.9,49.1,432,9.8,33.5,216
2022-09-18T09:00,77.3,47.1,434,16.1,27.9,199
2022-09-18T10:00,77.8,46.7,461,32.1,28.3,172
2022-09-18T11:00,84.1,51,537,55.8,32,135
2022-09-18T12:00,94.8,62.2,842,82.2,42.6,96
2022-09-18T13:00,112.5,74.7,1291,88.2,49.5,80
2022-09-18T14:00,129.9,87.3,1935,96.9,59.5,58
2022-09-18T15:00,151.3,102,2756,105.7,75.6,32
2022-09-18T16:00,171.8,115.7,3254,107.8,89.8,22
2022-09-18T17:00,190.5,128.1,3712,107.7,105.8,15
2022-09-18T18:00,206.3,138.3,4169,104.9,126.1,10
2022-09-18T19:00,219.8,146.7,4308,99.7,138.4,9
2022-09-18T20:00,232.8,155.5,4325,92.4,149.7,10
2022-09-18T21:00,250.5,167.2,4411,86.7,164.6,11
2022-09-18T22:00,271.9,182.1,4716,86.5,180.9,7
2022-09-18T23:00,292.4,196.5,5110,89,198.6,2
2022-09-19T00:00,215.1,143.9,2662,106.7,109.5,13
2022-09-19T01:00,186.7,125.7,2399,104.7,95.5,18
2022-09-19T02:00,170,114.8,2021,101.6,75.6,26
2022-09-19T03:00,137.8,92.7,1523,90.4,53.2,49
2022-09-19T04:00,103.6,70.1,1194,71.3,44.7,85
2022-09-19T05:00,82,54.9,874,46.3,39.8,131
2022-09-19T06:00,72.2,48.1,557,20.5,35.3,180
2022-09-19T07:00,68.2,45.3,442,11.7,31.8,200
2022-09-19T08:00,65.7,43.4,407,8.7,29,211
2022-09-19T09:00,64.5,42.3,440,15.1,28,207
2022-09-19T10:00,64.5,41.9,520,33,30.2,183
2022-09-19T11:00,68.9,44.6,652,58.9,34.3,145
2022-09-19T12:00,68,46.9,704,69.2,36.5,86
2022-09-19T13:00,84.5,58.7,1058,72.2,40.8,74
2022-09-19T14:00,99.4,69.2,1567,76.6,47.3,56
2022-09-19T15:00,108.7,75.7,2288,82.9,60.3,35
2022-09-19T16:00,124.3,86.6,2861,88.3,76.2,24
2022-09-19T17:00,148.1,103.4,3467,94.3,95.6,16
2022-09-19T18:00,172.3,120.1,4036,99.5,116.9,8
2022-09-19T19:00,187.7,130.9,4166,100.2,127.2,4
2022-09-19T20:00,193.2,135,4117,98.9,134.2,1
